"UID","ControlPoint","Name","Type","LX","LY","RX","RY","LeftLink","RightLink","LeftAltLink","RightAltLink","AltLinkOne","AltLinkTwo","Codeline","PIND","PCTL","SIND","SCTL","TIND","TCTL","LeftLimitRange","RightLimitRange","LeftLimitMPRange","RightLimitMPRange","AuthorityType","TrkName","LeftLimitName","RightLimitName","TerritoryAssignment","Subdivision","SlottingTK","TrackLength","DeviceBlocking","FieldBlocking","FoulTime","TrackPermit","TrackTime","Traffic","FBZ","FBK","TimeZone","TrackLock","TrackLockBit","TrackUID","OSReporting","GraphicGroup","ScreenRegion","LossOfShunt","FBZ2","FBK2","ReleaseTrainIDTrack","DisallowTNTOnSplit","BlueFlag","OCS","TrackSpeeds","PassRedSignalAlertOff","Notes","SlotFieldTraffic","PTCBlockID","RefuseOpposingAuthoritiesFromLeft","RefuseOpposingAuthoritiesFromRight","AllowOpposingAuthorityCreationToLeft","AllowOpposingAuthorityCreationToRight","HoldingSignalSlottingTrack","HoldingSignalOSLeftBoundReporting","HoldingSignalOSRightBoundReporting","OverrideLeftTrafficCheck","OverrideRightTrafficCheck","TrackBlockingReferences","MatchMode","MilePostSuffix","TurnOutTrack","AltLinkThree","AltLinkFour","HAZMATAlarming","FoulingTrackSPMS","RouteName","RouteBlocking","TrackIntegrityZone","TrackIntegrityZoneUID","TrackIntegrityZoneName","TIZMonitorModeTimeOut","AuthorityConfirmationRequired","AlternateTrackNames","AlternateTrackAbbreviation","AllowMainTrackEntrance","MainTrackEntrancePoints","AllowForceOperationsToTWC","EnableAbsolutePermissiveBlock","AbsolutePermissiveBlockPTCUID","LineSegmentGroupUID","DerailmentDetectorEnabled","DerailmentDetectorIndBit","DerailmentDetectorCtlBit","DerailmentDetectorInhibited","MilepostPrefix","AdditionalReferenceUID","EnablePositionReporting","TrackNameAlias","EnableNonControlledSiding","EnableControlledSiding","DisallowLeftSignalRequestOnOccupancy","DisallowRightSignalRequestOnOccupancy","TrackSpeedAverage","TrackSpeedMaximum","TrackElevationAverage","TrackElevationMaximum","TrackElevationAscending","TrackSpeedMaximumFreight","TrackSpeedMaximumPassengar","QIND","QCTL","PTCTrackType","JointControl","TMPSEnabled","TMPSCircuitName","TMPSLinkLeft","TMPSLinkRight","TMPSLinkAlt1","TMPSLinkAlt2","TMPSLinkAlt3","TMPSLinkAlt4","LatitudeLeft","LongitudeLeft","LatitudeRight","LongitudeRight","ForceIgnoreTrainDirectionChange","SuppressAuthorityRelease","TrackWarrantEnforcementEnabled","RailroadUniqueIdentifierName","DisallowBulletin","DisallowEntryExitSelection","LocationName1","LocationValue1","LocationName2","LocationValue2","ExcludeFromPTCSegments","DisallowTrainTypes","LeftDarkAreaFlag","LeftDarkShelfTrack","RightDarkAreaFlag","RightDarkShelfTrack","ManualInterlocking","EATCEnable"
"100748","100017","1TK","T","1285","385","1330","385","100754","100902","0","0","0","0","5","2;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0","0","231.489","231.4992","CTC","MT1","WEST LIMITS CP FARR","EAST LIMITS CP FARR","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","8","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT1","False","False","False","False","0","0","0","0","False","0","0","","0;1;100017;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100749","100017","1TK","T","1330","385","1350","405","100902","100761","0","0","0","0","5","2;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0;1;100006;0005","0;1;100017;0005","0","0","231.4992","231.598","CTC","MT1","WEST LIMITS CP FARR","EAST LIMITS CP FARR","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","8","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","True","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","XO","False","False","False","False","0","0","0","0","False","0","0","","0;1;100017;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100750","100017","1TK","T","1330","385","1455","385","100902","100903","0","0","0","0","5","2;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0","0","231.4992","231.7254","CTC","MT1","WEST LIMITS CP FARR","EAST LIMITS CP FARR","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","8","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT1","False","False","False","False","0","0","0","0","False","0","0","","0;1;100017;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100751","100017","1TK","T","1435","405","1455","385","100762","100903","0","0","0","0","5","2;1;100017;5","0;1;100017;5","0;1;100017;5","0;1;100017;5","0;1;100017;5","0;1;100017;5","0","0","231.422","231.7254","CTC","MT1","WEST LIMITS CP FARR","EAST LIMITS CP FARR","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","8","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","True","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","XO","False","False","False","False","0","0","0","0","False","0","0","","0;1;100017;5","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100752","100017","1TK","T","1455","385","1500","385","100903","100757","0","0","0","0","5","2;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0","0","231.7254","231.7366","CTC","MT1","WEST LIMITS CP FARR","EAST LIMITS CP FARR","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","8","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT1","False","False","False","False","0","0","0","0","False","0","0","","0;1;100017;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100759","100017","3TK","T","1285","425","1370","425","100765","100901","0","0","0","0","5","18;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0","0","231.489","231.6025","CTC","MT2","WEST LIMITS CP FARR","EAST LIMITS CP FARR","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","8","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT2","False","False","False","False","0","0","0","0","False","0","0","","0;1;100017;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100760","100017","3TK","T","1370","425","1415","425","100901","100767","0","0","0","0","5","18;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0","0","231.6025","231.6206","CTC","MT2","WEST LIMITS CP FARR","EAST LIMITS CP FARR","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","8","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT2","False","False","False","False","0","0","0","0","False","0","0","","0;1;100017;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100761","100017","3TK","T","1350","405","1370","425","100749","100901","0","0","0","0","5","18;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0;1;100006;0005","0;1;100017;0005","0","0","231.598","231.6025","CTC","MT2","WEST LIMITS CP FARR","EAST LIMITS CP FARR","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","8","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","True","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","XO","False","False","False","False","0","0","0","0","False","0","0","","0;1;100017;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100762","100017","3TK","T","1415","425","1435","405","100767","100751","0","0","0","0","5","18;1;100017;5","0;1;100017;5","0;1;100017;5","0;1;100017;5","0;1;100017;5","0;1;100017;5","0","0","231.6206","231.422","CTC","MT2","WEST LIMITS CP FARR","EAST LIMITS CP FARR","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","8","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","True","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","XO","False","False","False","False","0","0","0","0","False","0","0","","0;1;100017;5","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100763","100017","3TK","T","1415","425","1500","425","100767","100768","0","0","0","0","5","18;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0;1;100017;0005","0","0","231.6206","231.7366","CTC","MT2","WEST LIMITS CP FARR","EAST LIMITS CP FARR","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","8","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT2","False","False","False","False","0","0","0","0","False","0","0","","0;1;100017;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100770","100013","1TK","T","640","405","660","425","100746","100773","0","0","0","0","5","11;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0","0","226.9","226.963","CTC","MT1","WEST LIMITS CP ESCONDIDO JCT","EAST LIMITS CP ESCONDIDO JCT","100","2","True","0","True","False","True","False","True","True","0;0;0;0|0;0;0;0","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","8","10","0;0;0;0|0;0;0;0","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","True","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","XO","False","False","False","False","0","0","0","0","False","0","0","0;0;100013;5","0;1;100013;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100775","100013","5TK","T","620","385","690","385","100756","100277","0","0","0","0","5","14;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0","0","226.8852","226.9764","CTC","OSD POCKET","WEST LIMITS CP ESCONDIDO JCT","EAST LIMITS CP ESCONDIDO JCT","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","8","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","OCEANSIDE POCKET TRACK","False","False","False","False","0","0","0","0","False","0","0","","0;1;100013;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100776","100013","WBAK","T","690","385","840","385","100277","0","0","0","0","0","5","34;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0","0","226.9764","227.1856","CTC","OSD FREIGHT ","CP ESCONDIDO JCT","NONE","100","2","False","0","True","False","True","False","False","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","8","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","OCEANSIDE FREIGHT TRACK","False","False","False","False","0","0","0","0","False","0","0","","0;1;100013;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100778","100013","1TK","T","660","425","725","425","100773","100779","0","0","0","0","5","11;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100006;0005","0;1;100013;0005","0","0","226.963","226.995","CTC","MT1","WEST LIMITS CP ESCONDIDO JCT","EAST LIMITS CP ESCONDIDO JCT","100","2","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","8","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT1","False","False","False","False","0","0","0","0","False","0","0","","0;1;100013;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100780","100013","1TK","T","725","425","745","445","100779","100781","0","0","0","0","5","11;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0","0","226.995","227","CTC","MT1","WEST LIMITS CP ESCONDIDO JCT","EAST LIMITS CP ESCONDIDO JCT","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","8","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","True","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","XO","False","False","False","False","0","0","0","0","False","0","0","0;0;100013;5","0;1;100013;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100781","100013","3TK","T","745","445","765","465","100780","100782","0","0","0","0","5","13;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0","0","227","227.0762","CTC","MT2","WEST LIMITS CP ESCONDIDO JCT","EAST LIMITS CP ESCONDIDO JCT","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","9","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","True","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","XO","False","False","False","False","0","0","0","0","False","0","0","0;0;100013;5","0;1;100013;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100783","100013","1ATK","T","725","425","805","425","100779","100288","0","0","0","0","5","12;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100006;0005","0;1;100013;0005","0","0","226.995","227.0862","CTC","MT1","WEST LIMITS CP ESCONDIDO JCT","EAST LIMITS CP ESCONDIDO JCT","100","2","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","8","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT1","False","False","False","False","0","0","0","0","False","0","0","","0;1;100013;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100784","100013","3TK","T","765","465","805","465","100782","100264","0","0","0","0","5","13;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100006;0005","0;1;100013;0005","0","0","227.0762","227.0862","CTC","MT2","WEST LIMITS CP ESCONDIDO JCT","EAST LIMITS CP ESCONDIDO JCT","100","2","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","9","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT2","False","False","False","False","0","0","0","0","False","0","0","","0;1;100013;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100815","100015","EABK","T","1365","685","1425","685","100650","100819","0","0","0","0","5","4;1;100015;0005","0;1;100014;0000","0;1;100014;0000","0;1;100014;0000","0;1;100014;0000","0;1;100014;0000","0","0","249.7286","250.883","CTC","MT2","CP SORRENTO","CP SCRIPPS","100","2","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","13","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT2","False","False","False","False","0","0","0","0","False","0","0","0;0;0;0","0;1;100014;0000","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
