"Id","LocomotiveId","Last2100","IcdInterfaceVersion"
"23150","BNSF  4227","2026-03-24 오전 8:32:22","BOS_ICD_3_0"
"29799","SCAX   690","2026-03-24 오전 8:32:15","BOS_ICD_3_0"
"25478","BNSF  6749","2026-03-24 오전 8:32:03","BOS_ICD_3_0"
"29817","BNSF  3265","2026-03-24 오전 8:31:57","ICD_4_0"
"24152","BNSF  7264","2026-03-24 오전 8:31:23","BOS_ICD_3_0"
"25395","BNSF  7855","2026-03-24 오전 8:31:20","BOS_ICD_3_0"
"23373","BNSF  5951","2026-03-24 오전 8:31:14","ICD_4_0"
"29104","BNSF  7651","2026-03-24 오전 8:31:10","BOS_ICD_3_0"
"24562","BNSF  8182","2026-03-24 오전 8:30:57","BOS_ICD_3_0"
"30070","BNSF  5650","2026-03-24 오전 8:30:53","BOS_ICD_3_0"
"23580","BNSF  8225","2026-03-24 오전 8:30:52","ICD_4_0"
"30287","BNSF  7802","2026-03-24 오전 8:30:27","BOS_ICD_3_0"
"29756","BNSF  9242","2026-03-24 오전 8:30:15","BOS_ICD_3_0"
"29861","BNSF  7272","2026-03-24 오전 8:30:07","ICD_4_0"
"25934","BNSF  6547","2026-03-24 오전 8:29:55","ICD_4_0"
"29956","BNSF  7879","2026-03-24 오전 8:29:47","BOS_ICD_3_0"
"26369","BNSF  9127","2026-03-24 오전 8:29:46","ICD_4_0"
"22433","BNSF  5439","2026-03-24 오전 8:29:45","BOS_ICD_3_0"
"19331","BNSF  6355","2026-03-24 오전 8:29:22","BOS_ICD_3_0"
"26033","BNSF   164","2026-03-24 오전 8:29:22","BOS_ICD_3_0"
"30069","BNSF  5283","2026-03-24 오전 8:29:19","ICD_4_0"
"26339","BNSF  6790","2026-03-24 오전 8:28:49","ICD_4_0"
"30230","BNSF  4543","2026-03-24 오전 8:28:21","BOS_ICD_3_0"
"25675","BNSF  7907","2026-03-24 오전 8:28:12","BOS_ICD_3_0"
"27520","BNSF  8513","2026-03-24 오전 8:28:08","BOS_ICD_3_0"
"25570","BNSF  3768","2026-03-24 오전 8:28:07","ICD_4_0"
"25254","BNSF  5101","2026-03-24 오전 8:27:53","BOS_ICD_3_0"
"22567","BNSF  8131","2026-03-24 오전 8:27:30","ICD_4_0"
"29129","SCAX   682","2026-03-24 오전 8:27:22","BOS_ICD_3_0"
"23843","BNSF  7198","2026-03-24 오전 8:27:14","ICD_4_0"
"12471","AMTK  6905","2026-03-24 오전 8:26:58","BOS_ICD_3_0"
"13517","AMTK   517","2026-03-24 오전 8:26:52","BOS_ICD_3_0"
"20584","BNSF  9085","2026-03-24 오전 8:26:46","BOS_ICD_3_0"
"24556","BNSF  6511","2026-03-24 오전 8:26:08","ICD_4_0"
"23991","BNSF  4212","2026-03-24 오전 8:25:53","ICD_4_0"
"28701","BNSF  7195","2026-03-24 오전 8:25:23","BOS_ICD_3_0"
"25367","BNSF  7517","2026-03-24 오전 8:25:11","ICD_4_0"
"26710","BNSF  7626","2026-03-24 오전 8:25:08","ICD_4_0"
"620","SCAX   903","2026-03-24 오전 8:25:04","BOS_ICD_3_0"
"27047","BNSF  6508","2026-03-24 오전 8:24:34","BOS_ICD_3_0"
"29504","BNSF  4377","2026-03-24 오전 8:24:23","ICD_4_0"
"27951","BNSF  8383","2026-03-24 오전 8:23:49","ICD_4_0"
"18669","BNSF  1833","2026-03-24 오전 8:23:49","BOS_ICD_3_0"
"30167","BNSF  9016","2026-03-24 오전 8:23:47","BOS_ICD_3_0"
"15179","BNSF  2967","2026-03-24 오전 8:23:40","ICD_4_0"
"27610","BNSF  7983","2026-03-24 오전 8:23:22","BOS_ICD_3_0"
"23537","BNSF  5390","2026-03-24 오전 8:23:09","BOS_ICD_3_0"
"28472","BNSF  5779","2026-03-24 오전 8:23:09","BOS_ICD_3_0"
"29245","BNSF  1073","2026-03-24 오전 8:23:02","BOS_ICD_3_0"
"29962","SCAX   693","2026-03-24 오전 8:22:49","BOS_ICD_3_0"
"28438","BNSF  9259","2026-03-24 오전 8:22:31","ICD_4_0"
"29234","CDTX  8307","2026-03-24 오전 8:21:51","BOS_ICD_3_0"
"20241","BNSF  6687","2026-03-24 오전 8:21:49","ICD_4_0"
"27001","BNSF  8114","2026-03-24 오전 8:21:44","ICD_4_0"
"25001","BNSF  6042","2026-03-24 오전 8:21:32","BOS_ICD_3_0"
"23688","BNSF  4621","2026-03-24 오전 8:21:28","ICD_4_0"
"23589","BNSF  6717","2026-03-24 오전 8:21:20","BOS_ICD_3_0"
"28526","BNSF  8550","2026-03-24 오전 8:20:59","BOS_ICD_3_0"
"24085","BNSF  7031","2026-03-24 오전 8:20:42","BOS_ICD_3_0"
"13551","AMTK    37","2026-03-24 오전 8:20:03","BOS_ICD_3_0"
"25922","BNSF  5393","2026-03-24 오전 8:19:58","ICD_4_0"
"29147","SCAX   918","2026-03-24 오전 8:19:00","BOS_ICD_3_0"
"21222","BNSF  7789","2026-03-24 오전 8:18:54","BOS_ICD_3_0"
"20673","BNSF  5905","2026-03-24 오전 8:18:49","ICD_4_0"
"24586","BNSF  8772","2026-03-24 오전 8:18:39","ICD_4_0"
"21412","BNSF  7304","2026-03-24 오전 8:18:21","ICD_4_0"
"629","SCAX   934","2026-03-24 오전 8:18:10","BOS_ICD_3_0"
"29449","BNSF  4728","2026-03-24 오전 8:18:03","ICD_4_0"
"26024","BNSF  6387","2026-03-24 오전 8:18:00","BOS_ICD_3_0"
"23013","BNSF  8410","2026-03-24 오전 8:17:42","BOS_ICD_3_0"
"27502","BNSF  8172","2026-03-24 오전 8:17:36","BOS_ICD_3_0"
"26586","BNSF  6884","2026-03-24 오전 8:17:33","BOS_ICD_3_0"
"25236","BNSF  6806","2026-03-24 오전 8:17:30","BOS_ICD_3_0"
"29845","BNSF  6159","2026-03-24 오전 8:16:44","ICD_4_0"
"595","SCAX   904","2026-03-24 오전 8:16:37","BOS_ICD_3_0"
"13752","BNSF  5009","2026-03-24 오전 8:16:29","BOS_ICD_3_0"
"28457","BNSF  6141","2026-03-24 오전 8:16:25","ICD_4_0"
"30161","BNSF  4423","2026-03-24 오전 8:16:22","BOS_ICD_3_0"
"28647","BNSF  8537","2026-03-24 오전 8:16:08","BOS_ICD_3_0"
"26437","BNSF  5164","2026-03-24 오전 8:16:02","ICD_4_0"
"23403","BNSF  8014","2026-03-24 오전 8:15:55","BOS_ICD_3_0"
"15249","AMTK     5","2026-03-24 오전 8:15:45","BOS_ICD_3_0"
"29194","BNSF  6992","2026-03-24 오전 8:15:32","ICD_4_0"
"18498","BNSF  3825","2026-03-24 오전 8:15:29","BOS_ICD_3_0"
"26798","BNSF  5621","2026-03-24 오전 8:15:22","BOS_ICD_3_0"
"25064","BNSF  3652","2026-03-24 오전 8:15:18","ICD_4_0"
"27343","BNSF  7168","2026-03-24 오전 8:15:12","BOS_ICD_3_0"
"27181","BNSF  9295","2026-03-24 오전 8:15:08","BOS_ICD_3_0"
"24808","BNSF  3904","2026-03-24 오전 8:15:04","BOS_ICD_3_0"
"12770","BNSF  3753","2026-03-24 오전 8:14:52","BOS_ICD_3_0"
"27859","BNSF  4082","2026-03-24 오전 8:14:41","ICD_4_0"
"21004","BNSF  7009","2026-03-24 오전 8:14:38","ICD_4_0"
"30234","BNSF  5346","2026-03-24 오전 8:14:32","ICD_4_0"
"28480","BNSF  3356","2026-03-24 오전 8:14:19","BOS_ICD_3_0"
"14953","BNSF  3281","2026-03-24 오전 8:14:09","BOS_ICD_3_0"
"28123","BNSF  8260","2026-03-24 오전 8:14:03","BOS_ICD_3_0"
"18318","BNSF  3972","2026-03-24 오전 8:13:08","BOS_ICD_3_0"
"27175","BNSF  6340","2026-03-24 오전 8:12:59","BOS_ICD_3_0"
"23176","BNSF  2586","2026-03-24 오전 8:12:50","ICD_4_0"
"24576","BNSF  4280","2026-03-24 오전 8:12:44","ICD_4_0"
"23406","BNSF  3315","2026-03-24 오전 8:12:24","BOS_ICD_3_0"
"30203","AMTK  9703","2026-03-24 오전 8:12:07","BOS_ICD_3_0"
"23950","BNSF  8577","2026-03-24 오전 8:12:06","BOS_ICD_3_0"
"21149","BNSF  7438","2026-03-24 오전 8:12:04","BOS_ICD_3_0"
"28085","BNSF  9008","2026-03-24 오전 8:12:03","BOS_ICD_3_0"
"29597","BNSF  8997","2026-03-24 오전 8:12:02","BOS_ICD_3_0"
"12963","BNSF  8263","2026-03-24 오전 8:12:00","BOS_ICD_3_0"
"23750","BNSF  7935","2026-03-24 오전 8:12:00","BOS_ICD_3_0"
"30243","AMTK   136","2026-03-24 오전 8:11:58","BOS_ICD_3_0"
"24248","BNSF  7179","2026-03-24 오전 8:11:56","ICD_4_0"
"23929","BNSF  7192","2026-03-24 오전 8:11:46","ICD_4_0"
"21043","BNSF  6735","2026-03-24 오전 8:11:25","BOS_ICD_3_0"
"23851","BNSF  8362","2026-03-24 오전 8:11:21","BOS_ICD_3_0"
"23526","BNSF  1456","2026-03-24 오전 8:11:13","BOS_ICD_3_0"
"23685","BNSF  7045","2026-03-24 오전 8:11:04","BOS_ICD_3_0"
"26404","BNSF  5959","2026-03-24 오전 8:10:50","ICD_4_0"
"24395","BNSF  2628","2026-03-24 오전 8:10:43","BOS_ICD_3_0"
"25378","BNSF  6654","2026-03-24 오전 8:10:35","ICD_4_0"
"23480","BNSF  4236","2026-03-24 오전 8:10:22","ICD_4_0"
"25258","BNSF  8053","2026-03-24 오전 8:10:13","BOS_ICD_3_0"
"29730","WDTX  1407","2026-03-24 오전 8:09:50","BOS_ICD_3_0"
"29375","BNSF  6101","2026-03-24 오전 8:09:48","BOS_ICD_3_0"
"25483","BNSF  1982","2026-03-24 오전 8:09:33","BOS_ICD_3_0"
"27703","BNSF  2768","2026-03-24 오전 8:09:01","BOS_ICD_3_0"
"30154","BNSF  3897","2026-03-24 오전 8:08:41","BOS_ICD_3_0"
"27575","AMTK 90251","2026-03-24 오전 8:08:41","BOS_ICD_3_0"
"23925","BNSF  8212","2026-03-24 오전 8:08:22","ICD_4_0"
"24249","BNSF  6823","2026-03-24 오전 8:08:20","BOS_ICD_3_0"
"24944","BNSF  5108","2026-03-24 오전 8:08:01","ICD_4_0"
"24703","BNSF  5827","2026-03-24 오전 8:07:40","ICD_4_0"
"28018","BNSF  5153","2026-03-24 오전 8:07:35","BOS_ICD_3_0"
"27369","BNSF  1401","2026-03-24 오전 8:07:06","BOS_ICD_3_0"
"27882","BNSF  5871","2026-03-24 오전 8:07:03","BOS_ICD_3_0"
"24311","BNSF  4204","2026-03-24 오전 8:06:42","ICD_4_0"
"22053","BNSF  9312","2026-03-24 오전 8:06:23","BOS_ICD_3_0"
"13275","BNSF  7123","2026-03-24 오전 8:06:20","ICD_4_0"
"29606","BNSF  8546","2026-03-24 오전 8:06:17","ICD_4_0"
"23960","BNSF  5726","2026-03-24 오전 8:06:12","ICD_4_0"
"27197","BNSF  5434","2026-03-24 오전 8:06:04","BOS_ICD_3_0"
"27088","BNSF  6243","2026-03-24 오전 8:05:47","BOS_ICD_3_0"
"22950","CDTX  2114","2026-03-24 오전 8:05:45","BOS_ICD_3_0"
"6058","SCAX   905","2026-03-24 오전 8:05:44","BOS_ICD_3_0"
"29205","SCAX   924","2026-03-24 오전 8:05:35","BOS_ICD_3_0"
"26140","BNSF  8363","2026-03-24 오전 8:05:20","BOS_ICD_3_0"
"23447","BNSF  5537","2026-03-24 오전 8:05:12","ICD_4_0"
"27211","BNSF  4657","2026-03-24 오전 8:04:59","ICD_4_0"
"28624","BNSF  3847","2026-03-24 오전 8:04:54","BOS_ICD_3_0"
"19207","BNSF  5869","2026-03-24 오전 8:04:49","BOS_ICD_3_0"
"28307","BNSF  6094","2026-03-24 오전 8:04:46","BOS_ICD_3_0"
"24945","BNSF  3814","2026-03-24 오전 8:04:31","BOS_ICD_3_0"
"11987","SCAX   908","2026-03-24 오전 8:04:24","BOS_ICD_3_0"
"24682","BNSF  6335","2026-03-24 오전 8:04:20","BOS_ICD_3_0"
"27339","BNSF  6004","2026-03-24 오전 8:03:47","BOS_ICD_3_0"
"26253","BNSF  6549","2026-03-24 오전 8:03:36","BOS_ICD_3_0"
"24211","BNSF  6899","2026-03-24 오전 8:03:11","BOS_ICD_3_0"
"24369","BNSF  7912","2026-03-24 오전 8:03:00","BOS_ICD_3_0"
"21029","BNSF  7244","2026-03-24 오전 8:02:44","BOS_ICD_3_0"
"23488","BNSF  7015","2026-03-24 오전 8:02:28","BOS_ICD_3_0"
"12473","AMTK   151","2026-03-24 오전 8:02:20","BOS_ICD_3_0"
"30016","BNSF  9255","2026-03-24 오전 8:02:17","ICD_4_0"
"26007","BNSF   172","2026-03-24 오전 8:02:16","BOS_ICD_3_0"
"19804","BNSF  7655","2026-03-24 오전 8:02:08","BOS_ICD_3_0"
"560","SCAX   909","2026-03-24 오전 8:01:51","BOS_ICD_3_0"
"30229","BNSF  4409","2026-03-24 오전 8:01:49","ICD_4_0"
"25387","BNSF  6568","2026-03-24 오전 8:01:11","BOS_ICD_3_0"
"14775","AMTK   506","2026-03-24 오전 8:01:07","BOS_ICD_3_0"
"24663","BNSF  8110","2026-03-24 오전 8:00:34","BOS_ICD_3_0"
"15780","BNSF  2569","2026-03-24 오전 8:00:33","BOS_ICD_3_0"
"23651","BNSF  8427","2026-03-24 오전 8:00:24","BOS_ICD_3_0"
"28838","BNSF  5050","2026-03-24 오전 8:00:23","ICD_4_0"
"23680","BNSF  4251","2026-03-24 오전 8:00:10","BOS_ICD_3_0"
"26214","BNSF  6624","2026-03-24 오전 8:00:03","BOS_ICD_3_0"
"25821","BNSF  6542","2026-03-24 오전 8:00:00","ICD_4_0"
"24956","BNSF  3156","2026-03-24 오전 7:59:53","BOS_ICD_3_0"
"25092","BNSF  4350","2026-03-24 오전 7:59:50","ICD_4_0"
"26391","BNSF  4170","2026-03-24 오전 7:59:22","BOS_ICD_3_0"
"26199","BNSF  4228","2026-03-24 오전 7:59:20","ICD_4_0"
"8255","SCAX   658","2026-03-24 오전 7:59:17","BOS_ICD_3_0"
"28159","BNSF  6003","2026-03-24 오전 7:59:10","BOS_ICD_3_0"
"12480","AMTK   703","2026-03-24 오전 7:59:03","BOS_ICD_3_0"
"23586","BNSF  8530","2026-03-24 오전 7:59:02","ICD_4_0"
"25851","BNSF  6232","2026-03-24 오전 7:58:43","ICD_4_0"
"24921","BNSF  6422","2026-03-24 오전 7:58:39","ICD_4_0"
"23989","BNSF  5769","2026-03-24 오전 7:58:35","BOS_ICD_3_0"
"26155","BNSF  3752","2026-03-24 오전 7:57:58","BOS_ICD_3_0"
"28711","AMTK   316","2026-03-24 오전 7:57:53","BOS_ICD_3_0"
"29709","BNSF  6009","2026-03-24 오전 7:57:49","BOS_ICD_3_0"
"25205","BNSF  2565","2026-03-24 오전 7:56:59","BOS_ICD_3_0"
"26496","BNSF  3743","2026-03-24 오전 7:56:59","BOS_ICD_3_0"
"18048","BNSF  6843","2026-03-24 오전 7:56:49","ICD_4_0"
"12450","CDTX  2101","2026-03-24 오전 7:56:23","BOS_ICD_3_0"
"23964","BNSF  7723","2026-03-24 오전 7:55:35","ICD_4_0"
"25095","BNSF  7622","2026-03-24 오전 7:55:16","BOS_ICD_3_0"
"27523","BNSF  7220","2026-03-24 오전 7:55:09","BOS_ICD_3_0"
"28862","BNSF  7360","2026-03-24 오전 7:55:07","BOS_ICD_3_0"
"26207","BNSF  8197","2026-03-24 오전 7:54:53","ICD_4_0"
"12590","AMTK   171","2026-03-24 오전 7:54:43","BOS_ICD_3_0"
"17965","AMTK    69","2026-03-24 오전 7:54:23","BOS_ICD_3_0"
"20334","BNSF  7054","2026-03-24 오전 7:54:18","BOS_ICD_3_0"
"26773","BNSF  1473","2026-03-24 오전 7:54:04","BOS_ICD_3_0"
"18120","BNSF  3725","2026-03-24 오전 7:53:35","BOS_ICD_3_0"
"28651","BNSF  5750","2026-03-24 오전 7:53:15","ICD_4_0"
"23986","BNSF  6376","2026-03-24 오전 7:53:08","ICD_4_0"
"21134","BNSF  5836","2026-03-24 오전 7:53:01","ICD_4_0"
"25858","BNSF  5946","2026-03-24 오전 7:52:54","ICD_4_0"
"29518","BNSF  6627","2026-03-24 오전 7:52:46","BOS_ICD_3_0"
"28336","SCAX   639","2026-03-24 오전 7:52:38","BOS_ICD_3_0"
"25607","BNSF  6913","2026-03-24 오전 7:52:27","BOS_ICD_3_0"
"29469","BNSF  7775","2026-03-24 오전 7:52:11","BOS_ICD_3_0"
"24508","BNSF  7510","2026-03-24 오전 7:51:40","ICD_4_0"
"26357","BNSF  8239","2026-03-24 오전 7:50:54","BOS_ICD_3_0"
"25135","BNSF  3662","2026-03-24 오전 7:50:51","ICD_4_0"
"27717","BNSF  7654","2026-03-24 오전 7:50:25","ICD_4_0"
"24020","BNSF  5789","2026-03-24 오전 7:50:24","BOS_ICD_3_0"
"28665","BNSF  7467","2026-03-24 오전 7:49:52","BOS_ICD_3_0"
"19496","BNSF  7144","2026-03-24 오전 7:49:52","ICD_4_0"
"26402","BNSF  3926","2026-03-24 오전 7:49:50","BOS_ICD_3_0"
"28491","BNSF  7639","2026-03-24 오전 7:49:31","ICD_4_0"
"28080","BNSF  8057","2026-03-24 오전 7:49:19","BOS_ICD_3_0"
"29208","AMTK   361","2026-03-24 오전 7:49:17","BOS_ICD_3_0"
"23145","BNSF  6062","2026-03-24 오전 7:49:05","BOS_ICD_3_0"
"28776","BNSF  5219","2026-03-24 오전 7:48:59","BOS_ICD_3_0"
"15491","BNSF  3821","2026-03-24 오전 7:48:55","BOS_ICD_3_0"
"29779","BNSF  9054","2026-03-24 오전 7:48:47","ICD_4_0"
"26070","BNSF  7005","2026-03-24 오전 7:48:47","ICD_4_0"
"29854","AMTK   377","2026-03-24 오전 7:48:32","BOS_ICD_3_0"
"29305","BNSF  9328","2026-03-24 오전 7:48:27","BOS_ICD_3_0"
"27148","BNSF  7147","2026-03-24 오전 7:48:10","ICD_4_0"
"2521","SCAX   669","2026-03-24 오전 7:48:08","BOS_ICD_3_0"
"22619","BNSF  6604","2026-03-24 오전 7:47:47","ICD_4_0"
"19918","BNSF  9150","2026-03-24 오전 7:47:44","BOS_ICD_3_0"
"25165","BNSF  6525","2026-03-24 오전 7:47:43","BOS_ICD_3_0"
"28296","BNSF  5143","2026-03-24 오전 7:47:42","ICD_4_0"
"27156","BNSF  7954","2026-03-24 오전 7:47:00","ICD_4_0"
"17826","BNSF  5804","2026-03-24 오전 7:46:51","ICD_4_0"
"30225","BNSF  1022","2026-03-24 오전 7:46:41","BOS_ICD_3_0"
"24560","BNSF  6851","2026-03-24 오전 7:46:26","BOS_ICD_3_0"
"27297","BNSF  8368","2026-03-24 오전 7:46:05","BOS_ICD_3_0"
"27143","BNSF  6811","2026-03-24 오전 7:46:04","BOS_ICD_3_0"
"28229","BNSF  7574","2026-03-24 오전 7:45:53","BOS_ICD_3_0"
"24126","BNSF  4086","2026-03-24 오전 7:45:52","ICD_4_0"
"20145","BNSF  7205","2026-03-24 오전 7:45:47","BOS_ICD_3_0"
"29453","AMTK   717","2026-03-24 오전 7:45:45","BOS_ICD_3_0"
"26186","BNSF  7649","2026-03-24 오전 7:45:20","BOS_ICD_3_0"
"25841","BNSF  6804","2026-03-24 오전 7:45:01","ICD_4_0"
"29547","SCAX   676","2026-03-24 오전 7:45:00","BOS_ICD_3_0"
"23930","BNSF  7613","2026-03-24 오전 7:44:29","ICD_4_0"
"29761","BNSF  8276","2026-03-24 오전 7:44:24","BOS_ICD_3_0"
"25050","BNSF  5821","2026-03-24 오전 7:43:46","ICD_4_0"
"29198","AMTK   376","2026-03-24 오전 7:43:24","BOS_ICD_3_0"
"27941","BNSF  5978","2026-03-24 오전 7:43:13","BOS_ICD_3_0"
"26084","BNSF  9273","2026-03-24 오전 7:43:12","ICD_4_0"
"24282","BNSF  6712","2026-03-24 오전 7:42:51","ICD_4_0"
"29787","BNSF  3989","2026-03-24 오전 7:42:46","BOS_ICD_3_0"
"20347","BNSF  6430","2026-03-24 오전 7:42:31","BOS_ICD_3_0"
"30000","BNSF  3903","2026-03-24 오전 7:42:25","BOS_ICD_3_0"
"24777","BNSF  7996","2026-03-24 오전 7:42:20","BOS_ICD_3_0"
"28435","BNSF  8045","2026-03-24 오전 7:41:40","BOS_ICD_3_0"
"23967","BNSF  7089","2026-03-24 오전 7:41:24","ICD_4_0"
"30170","BNSF  8253","2026-03-24 오전 7:41:22","BOS_ICD_3_0"
"30179","BNSF  4033","2026-03-24 오전 7:41:14","ICD_4_0"
"12455","CDTX  8301","2026-03-24 오전 7:41:09","BOS_ICD_3_0"
"23362","BNSF  6873","2026-03-24 오전 7:41:02","BOS_ICD_3_0"
"24483","BNSF  5992","2026-03-24 오전 7:39:58","ICD_4_0"
"26006","BNSF  5794","2026-03-24 오전 7:39:55","ICD_4_0"
"25622","BNSF  3273","2026-03-24 오전 7:39:53","BOS_ICD_3_0"
"23831","BNSF  6136","2026-03-24 오전 7:39:53","ICD_4_0"
"24307","BNSF  8201","2026-03-24 오전 7:39:06","BOS_ICD_3_0"
"29836","AMTK   712","2026-03-24 오전 7:38:55","BOS_ICD_3_0"
"12364","WDTX  1400","2026-03-24 오전 7:38:25","BOS_ICD_3_0"
"24428","BNSF  7837","2026-03-24 오전 7:38:17","BOS_ICD_3_0"
"26882","BNSF  4239","2026-03-24 오전 7:38:06","BOS_ICD_3_0"
"24109","BNSF  4299","2026-03-24 오전 7:37:50","ICD_4_0"
"25763","BNSF  8453","2026-03-24 오전 7:37:46","BOS_ICD_3_0"
"26757","BNSF   171","2026-03-24 오전 7:37:41","BOS_ICD_3_0"
"27018","BNSF   546","2026-03-24 오전 7:37:07","BOS_ICD_3_0"
"29892","SCAX   937","2026-03-24 오전 7:37:06","BOS_ICD_3_0"
"24916","BNSF  8005","2026-03-24 오전 7:36:42","ICD_4_0"
"26931","BNSF  8350","2026-03-24 오전 7:36:10","BOS_ICD_3_0"
"29671","BNSF  5264","2026-03-24 오전 7:36:00","ICD_4_0"
"29701","BNSF  2827","2026-03-24 오전 7:35:53","ICD_4_0"
"18510","BNSF  3864","2026-03-24 오전 7:35:44","ICD_4_0"
"28799","BNSF  5824","2026-03-24 오전 7:35:40","BOS_ICD_3_0"
"18398","BNSF  1988","2026-03-24 오전 7:35:30","BOS_ICD_3_0"
"29340","BNSF  4605","2026-03-24 오전 7:35:20","ICD_4_0"
"26289","BNSF  4880","2026-03-24 오전 7:35:10","BOS_ICD_3_0"
"29566","SCAX   868","2026-03-24 오전 7:35:00","BOS_ICD_3_0"
"27788","CDTX  6962","2026-03-24 오전 7:34:43","BOS_ICD_3_0"
"23138","BNSF  8374","2026-03-24 오전 7:34:40","ICD_4_0"
"9727","SCAX   692","2026-03-24 오전 7:34:36","BOS_ICD_3_0"
"30008","BNSF  8516","2026-03-24 오전 7:34:17","BOS_ICD_3_0"
"25635","BNSF  8452","2026-03-24 오전 7:34:10","ICD_4_0"
"28439","BNSF  7630","2026-03-24 오전 7:33:50","ICD_4_0"
"29404","BNSF  6699","2026-03-24 오전 7:33:40","BOS_ICD_3_0"
"27513","BNSF  9055","2026-03-24 오전 7:33:34","ICD_4_0"
"648","SCAX   928","2026-03-24 오전 7:33:31","BOS_ICD_3_0"
"24136","BNSF  8395","2026-03-24 오전 7:33:24","BOS_ICD_3_0"
"24256","BNSF  6918","2026-03-24 오전 7:33:22","ICD_4_0"
"25245","BNSF  5459","2026-03-24 오전 7:33:12","ICD_4_0"
"28854","SCAX   680","2026-03-24 오전 7:33:10","BOS_ICD_3_0"
"23702","BNSF  6333","2026-03-24 오전 7:32:54","ICD_4_0"
"26870","BNSF  3778","2026-03-24 오전 7:32:47","BOS_ICD_3_0"
"25413","BNSF  9304","2026-03-24 오전 7:32:33","BOS_ICD_3_0"
"23509","BNSF  2911","2026-03-24 오전 7:32:04","BOS_ICD_3_0"
"23970","BNSF  7440","2026-03-24 오전 7:31:59","BOS_ICD_3_0"
"28127","SCAX   640","2026-03-24 오전 7:31:52","BOS_ICD_3_0"
"13233","AMTK   118","2026-03-24 오전 7:31:29","BOS_ICD_3_0"
"26601","BNSF  8070","2026-03-24 오전 7:31:14","ICD_4_0"
"19713","BNSF  6706","2026-03-24 오전 7:31:08","BOS_ICD_3_0"
"12511","AMTK    92","2026-03-24 오전 7:31:06","BOS_ICD_3_0"
"23435","BNSF  7627","2026-03-24 오전 7:31:00","BOS_ICD_3_0"
"30263","BNSF  5317","2026-03-24 오전 7:30:48","BOS_ICD_3_0"
"23458","BNSF  9149","2026-03-24 오전 7:30:27","BOS_ICD_3_0"
"24336","BNSF  3307","2026-03-24 오전 7:30:20","ICD_4_0"
"17747","BNSF  2589","2026-03-24 오전 7:30:17","ICD_4_0"
"24694","BNSF  5167","2026-03-24 오전 7:30:12","BOS_ICD_3_0"
"27653","BNSF  4737","2026-03-24 오전 7:29:59","ICD_4_0"
"29360","BNSF  5225","2026-03-24 오전 7:29:36","BOS_ICD_3_0"
"15750","CDTX  8304","2026-03-24 오전 7:29:18","BOS_ICD_3_0"
"12368","AMTK   327","2026-03-24 오전 7:28:36","BOS_ICD_3_0"
"25136","BNSF  1449","2026-03-24 오전 7:28:27","BOS_ICD_3_0"
"25019","BNSF  8447","2026-03-24 오전 7:27:27","BOS_ICD_3_0"
"28160","BNSF  8397","2026-03-24 오전 7:27:06","ICD_4_0"
"25734","BNSF  6894","2026-03-24 오전 7:26:54","ICD_4_0"
"24701","BNSF  7339","2026-03-24 오전 7:26:49","ICD_4_0"
"23934","BNSF  6824","2026-03-24 오전 7:26:35","BOS_ICD_3_0"
"18029","BNSF  4741","2026-03-24 오전 7:26:12","ICD_4_0"
"28034","BNSF  9240","2026-03-24 오전 7:25:50","BOS_ICD_3_0"
"26169","BNSF  6399","2026-03-24 오전 7:25:45","BOS_ICD_3_0"
"24263","BNSF  3757","2026-03-24 오전 7:25:24","BOS_ICD_3_0"
"21534","BNSF  1723","2026-03-24 오전 7:25:23","BOS_ICD_3_0"
"26137","BNSF  5806","2026-03-24 오전 7:24:59","ICD_4_0"
"30123","BNSF  8528","2026-03-24 오전 7:24:35","BOS_ICD_3_0"
"29543","BNSF  8438","2026-03-24 오전 7:24:24","BOS_ICD_3_0"
"22320","BNSF  5197","2026-03-24 오전 7:24:23","BOS_ICD_3_0"
"27058","BNSF  7820","2026-03-24 오전 7:24:07","ICD_4_0"
"28415","CDTX  2110","2026-03-24 오전 7:23:50","BOS_ICD_3_0"
"28688","BNSF  5697","2026-03-24 오전 7:23:36","ICD_4_0"
"16108","BNSF  3150","2026-03-24 오전 7:23:17","BOS_ICD_3_0"
"25748","BNSF  7402","2026-03-24 오전 7:23:16","ICD_4_0"
"24038","BNSF  3802","2026-03-24 오전 7:23:06","BOS_ICD_3_0"
"23158","BNSF  7361","2026-03-24 오전 7:22:57","BOS_ICD_3_0"
"23332","BNSF  7941","2026-03-24 오전 7:22:29","ICD_4_0"
"23931","BNSF  5437","2026-03-24 오전 7:21:57","ICD_4_0"
"26222","BNSF  9033","2026-03-24 오전 7:21:52","BOS_ICD_3_0"
"27753","BNSF  5918","2026-03-24 오전 7:21:49","ICD_4_0"
"24827","BNSF  5898","2026-03-24 오전 7:21:26","BOS_ICD_3_0"
"30090","AMTK    72","2026-03-24 오전 7:21:25","BOS_ICD_3_0"
"28174","SCAX   667","2026-03-24 오전 7:21:07","BOS_ICD_3_0"
"27064","BNSF  9260","2026-03-24 오전 7:20:59","BOS_ICD_3_0"
"28718","BNSF  3362","2026-03-24 오전 7:20:49","BOS_ICD_3_0"
"29076","BNSF  6743","2026-03-24 오전 7:20:22","BOS_ICD_3_0"
"15620","CDTX  8311","2026-03-24 오전 7:20:11","BOS_ICD_3_0"
