"WordType","CDLNNumber","CSNumber","CPNumber","BPAssignment","Mnemonic","LongName","BitType","UID","CodeLineName","CodeLineLimits","LegacyType","SessionProtocol","NormalCodeserverName","StandbyCodeserverName","PacketSwitchPName","PacketSwitchSName","StationName","ControlAddress","IndicationAddress","NumberOfControls","NumberOfIndications","WaysideATCSAddress","WaysideEMPAddress","ControlPointName","PTCSiteName","SubdivisionUID","SubdivisionName","TerritoryAssignment"
"I","24","1","200019","2","1RWK","1 REVERSE SWITCH INDICATION","None","6C91213F-8A60-493A-B771-75AE89AB36BC","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","3","EGK","EASTBOUND SIGNAL INDICATION","None","D95744E7-890A-45AB-AA5C-21D0A514C746","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","4","WGK","WESTBOUND SIGNAL INDICATION","None","EE851584-39A5-4A6D-9EC2-77D5F5E950AF","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","5","TEK","SIGNAL INTIME INDICATION","None","46422AC2-94A5-458C-8F89-4CC2506F0B68","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","6","TK","OS TRACK INDICATION","None","D817DCF4-5014-4370-94DA-A1963C4FA4A0","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","7","3EABK","MAIN 3 EAST TRACK INDICATION","None","289434C3-3C72-4FFD-851B-F76ED4E50CDB","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","8","1EABK","MAIN 1, EAST TRACK INDICATION","None","639E6F6D-1BB4-4EA6-BC44-5E5A07E5493B","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","9","1WABK","MAIN 1, WEST TRACK INDICATION","None","E29A708F-C4CC-44D7-81CD-9DA8C4E87A70","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","10","1184POK","POWER OFF INDICATION","None","1F000B6C-56E7-48A4-9F9D-DF3E57BC559E","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","11","1184DOK","ILLEGAL ENTRY INDICATION","None","9F25A69E-BEB5-411C-BF9F-9E93E6606CD7","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","12","1184MOK","MANUAL OPERATE INDICATION","None","2D86A880-EABE-4679-B6E7-26F1362514D9","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","13","1184LOK","LIGHT OUT INDICATION","None","68B48035-4B1C-4D78-AF8A-D740BB4F739E","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","14","BLANK","BLANK INDICATION","None","F6DB3E2B-40B8-45D3-97F9-B94EA60F331B","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","15","BLANK","BLANK INDICATION","None","09F1B99F-D589-4FFD-95F7-7310C8F34F13","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","16","BLANK","BLANK INDICATION","None","50BE1AEE-5844-4A73-9F72-B793F8AD7BD3","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","17","B1176POK","B1176POK","None","6E33670E-A2EA-41B4-9A37-7DCCC4F53DF3","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","18","B1176DOK","B1176DOK","None","E9D38CAF-66D1-4749-A172-9C906187B1F7","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","19","B1177POK","B1177POK","None","F1CDB83C-14B9-4331-8D90-D67011937637","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","20","B1177DOK","B1177DOK","None","D4488D39-F46E-48D4-8B19-B4A57099AA6C","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","21","1188POK","1188POK","None","38F0456D-C7FA-46C3-B9C2-00DED8121B51","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","22","1188DOK","1188DOK","None","7F2DFDF9-F74D-4A95-8073-DDED666F66B3","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","23","BLANK","BLANK INDICATION","None","BA60AB99-ED1C-459A-AF97-28DDD7F706F6","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","24","BLANK","BLANK INDICATION","None","C68E5B66-C56E-4653-868C-4FB27680A25E","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","25","BLANK","BLANK INDICATION","None","E1C3DEDD-44D3-4A43-943A-76DFC80C8F43","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","26","BLANK","BLANK INDICATION","None","BA6EE2E0-9E2B-44F9-90CE-3373D07D7F13","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","27","BLANK","BLANK INDICATION","None","9D58E6C8-D0D3-45F2-A267-D4E0A9E106D9","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","28","BLANK","BLANK INDICATION","None","6F85AF96-99CA-4337-90C8-FDFA8C0FAF1C","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","29","BLANK","BLANK INDICATION","None","D21405B1-E736-437E-A64B-27AA45D8935F","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","30","BLANK","BLANK INDICATION","None","CA1B3FF7-69BA-487E-899E-849EFACC1922","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","31","BLANK","BLANK INDICATION","None","EC516B93-7338-4105-83FA-26F2047C6C1A","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","32","BLANK","BLANK INDICATION","None","62905FE9-3A49-4D8B-A3A5-117AFD12AF40","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","33","BLANK","BLANK INDICATION","None","1E1B169B-6E5E-4315-BE50-D1C597A377D7","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","34","BLANK","BLANK INDICATION","None","0C700E87-E4F9-4CED-BA13-BDE177BA5AF2","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","35","BLANK","BLANK INDICATION","NONE","AA8063CC-8660-4ED9-8A9E-1B6883A089B8","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","36","BLANK","BLANK INDICATION","NONE","4711253E-5503-4923-BD6D-BDEE9C78B277","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","37","BLANK","BLANK INDICATION","NONE","1D10D3FD-6F75-4456-BEA3-2889430BE1CF","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","38","BLANK","BLANK INDICATION","NONE","438B832D-5ACE-4953-B06A-530200D4968E","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","39","BLANK","BLANK INDICATION","NONE","018841AA-6BB7-4F41-904B-370C582A0AFC","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","40","BLANK","BLANK INDICATION","NONE","AF8E1001-4C71-44EC-A878-328BA5FDEA09","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","41","BLANK","BLANK INDICATION","NONE","22FC1F9B-4D24-4E95-B42A-82243EC18833","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","42","BLANK","BLANK INDICATION","NONE","27F233EC-7A05-467F-8067-9348F6985514","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","43","BLANK","BLANK INDICATION","NONE","4A335706-A3C0-417F-86C2-CD764CB1BC04","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","44","BLANK","BLANK INDICATION","NONE","CC49D8EB-9480-4143-BDDB-6560758B564C","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","45","BLANK","BLANK INDICATION","NONE","CAAB6F8C-E1B8-4184-B232-69DF3D8054CD","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","46","BLANK","BLANK INDICATION","NONE","3FAA65C9-D8F1-4C5D-9351-401BED4672F2","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","47","BLANK","BLANK INDICATION","NONE","4836C479-6C7E-46A0-A2FD-DF749FEE7E92","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"I","24","1","200019","48","BLANK","BLANK INDICATION","NONE","1EF8ABC6-AFA1-41B4-A170-050098FE766A","CDLN-24","CP LOOP EAST","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","LOOP EAST","10","10","48","48",,,"LOOP EAST","","1","ESCONDIDO","200"
"C","25","1","200025","1","BLANK","BLANK CONTROL","None","B0D76E1F-1E22-4F02-BE5E-F39998C2DF44","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","2","BLANK","BLANK CONTROL","None","78D4B784-9DDE-4AB1-B4E3-8D7DA61BEA4E","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","3","NEGHS","SIGNAL CLEAR","None","F3BB0EF7-4502-4605-8FFB-B4140738250D","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","4","NEGNS","TRAIN READY","None","7E2EEF89-30E4-491D-B64D-04F4C3D809CF","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","5","NWGHS","SIGNAL CLEAR","None","C1E91977-F43D-4F4E-BC19-A8581670B8DC","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","6","NWGNS","TRAIN READY","None","B721178D-BCCF-4A40-8ECE-50C65120480F","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","7","BLANK","BLANK CONTROL","None","C18BF027-71E8-47AD-9635-2781A2127331","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","8","BLANK","BLANK CONTROL","None","ED4F1F2C-90D4-4D26-B2E0-00E9D4D96A79","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","9","BLANK","BLANK CONTROL","None","558C989B-8A37-4F06-9AB6-40A841175944","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","10","BLANK","BLANK CONTROL","None","8C24AF4D-99F8-48F5-8F3F-909CD3A75670","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","11","BLANK","BLANK CONTROL","NONE","11F7946F-08E5-4C06-9833-70D5BA668F7E","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","12","BLANK","BLANK CONTROL","NONE","344D6E18-4FEC-4D10-9552-9293A58DFF9E","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","13","BLANK","BLANK CONTROL","NONE","996BAAFB-CCD7-454A-A776-F14B8FA33A21","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","14","BLANK","BLANK CONTROL","NONE","F4B46265-5014-4DA8-9EE7-7E9BE8F608D1","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","15","BLANK","BLANK CONTROL","NONE","5E2451FE-16EE-4F3C-AF0C-2393AADDC373","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","16","BLANK","BLANK CONTROL","NONE","82A6E004-EF0D-4B54-AC51-7CF63D405E25","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","17","BLANK","BLANK CONTROL","NONE","1ACADC43-468A-46ED-8372-A21F6C1336FC","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","18","BLANK","BLANK CONTROL","NONE","5616B07E-6238-4395-AFCA-7933AB0738C8","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","19","BLANK","BLANK CONTROL","NONE","A861F1E4-616F-4CD1-9726-797F005650AD","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","20","BLANK","BLANK CONTROL","NONE","443199B2-84E5-4995-899B-B5F3217DE8A8","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","21","BLANK","BLANK CONTROL","NONE","DC3B3037-BE1B-4628-9888-5908DA12D283","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","22","BLANK","BLANK CONTROL","NONE","3B1AC84D-E408-4E7E-85AC-EB462AC5AA36","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","23","BLANK","BLANK CONTROL","NONE","DABA6B8A-C481-4A72-9F4A-C743A58298BF","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","24","BLANK","BLANK CONTROL","NONE","116603BA-E555-41FF-A2A8-983A757AEF77","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","25","BLANK","BLANK CONTROL","NONE","E065E2C6-CDFD-4380-9865-6D2A7BCBEA99","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","26","BLANK","BLANK CONTROL","NONE","39A957FB-4B28-4278-A693-5C585342D96B","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","27","BLANK","BLANK CONTROL","NONE","BE91C8A5-96D1-468D-9EF5-CB05048F9A76","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","28","BLANK","BLANK CONTROL","NONE","5BDFFF94-01A8-4650-9B87-4D851FD0A6B4","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","29","BLANK","BLANK CONTROL","NONE","ED663C74-D8AE-4F89-9F66-D141819DCAE5","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","30","BLANK","BLANK CONTROL","NONE","C2EB461F-C79D-4685-B90B-D5565A7BB423","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","31","BLANK","BLANK CONTROL","NONE","74607CFB-0FA6-4E11-B2DE-A2115B2C32EC","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","32","BLANK","BLANK CONTROL","NONE","81F0F5E8-0DDA-4869-A813-B0D6E4F36B94","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","33","BLANK","BLANK CONTROL","NONE","23E2AAE7-5CBB-4680-898E-A90C49126CF5","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","34","BLANK","BLANK CONTROL","NONE","DE0C1C41-3C87-4862-9CB4-716BEC895B67","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","35","BLANK","BLANK CONTROL","NONE","DEE8800B-6BF1-4982-8EC5-30B128A3A46F","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","36","BLANK","BLANK CONTROL","NONE","5E22B770-84E1-411D-862B-674B6F6B4A51","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","37","BLANK","BLANK CONTROL","NONE","CDA66B6C-87B8-4D3D-BAEA-B9DC07A3BD1A","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","38","BLANK","BLANK CONTROL","NONE","9D663FCA-1334-4724-9662-75D3D6BE09FD","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","39","BLANK","BLANK CONTROL","NONE","5D396165-4B5B-45B2-8924-6EAFDF3616BB","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","40","BLANK","BLANK CONTROL","NONE","29173231-1105-4889-90A9-30949A5407AB","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","41","BLANK","BLANK CONTROL","NONE","3B80FF01-5EDE-4610-A1CA-F88252F5CB90","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","42","BLANK","BLANK CONTROL","NONE","F57C9762-897D-4D9A-919B-5CF841BB01A8","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","43","BLANK","BLANK CONTROL","NONE","01FBEF86-3EB9-4D4B-A7F6-5BCB716BA298","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
"C","25","1","200025","44","BLANK","BLANK CONTROL","NONE","520C6D94-0E85-4745-BFA4-D990A9ADE86B","CDLN-25","NORDAHL STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","NORDAHL","8","8","48","48",,,"NORDAHL","","1","ESCONDIDO","200"
