track_uid,control_point_uid,subdivision_name,codeline,track_name,track_name_group,route_name,control_cluster_raw,control_cluster_split,control_cluster_distinct_count,pctl_raw,sctl_raw,tctl_raw,tind_raw,sind_raw,qctl_raw,qind_raw,tind_relation_to_control_cluster,sind_relation_to_control_cluster,qctl_relation_to_control_cluster,qind_relation_to_control_cluster,tind_cp_alignment,sind_cp_alignment,qctl_cp_alignment,qind_cp_alignment,tind_trailing_alignment,sind_trailing_alignment,qctl_trailing_alignment,qind_trailing_alignment,pind_resolved_mnemonics,sind_resolved_mnemonics,sctl_resolved_mnemonics,pind_resolved_count,sind_resolved_count,sctl_resolved_count
100515,100033,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100031;0005,0;1;100033;0005,0;1;100033;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100516,100033,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100522,100033,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100523,100033,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100524,100033,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100031;0005,0;1;100033;0005,0;1;100033;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100525,100033,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100031;0005,0;1;100033;0005,0;1;100033;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100526,100033,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100527,100033,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100532,100033,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100534,100033,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100536,100033,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100537,100033,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100538,100033,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100539,100033,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100540,100033,SAN DIEGO,5,2WBAK,MT1,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,2WBAK,,,1,0,0
100541,100033,SAN DIEGO,5,2WAAK,MT2,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,2WAAK,,,1,0,0
100542,100033,SAN DIEGO,5,4WAAK,MT3,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,4WAAK,,,1,0,0
100543,100033,SAN DIEGO,5,4WBAK,MT4,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,4WBAK,,,1,0,0
100741,100033,SAN DIEGO,5,STATION1-2,STATION1-2,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,,,,0,0,0
100742,100033,SAN DIEGO,5,STATION3-4,STATION3-4,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,,,,0,0,0
100924,100033,SAN DIEGO,5,SHELF,MT1,ROUTE NAME,0;1;100001;0005,False,1,0;1;100001;0005,0;1;100001;0005,0;1;100001;0005,,0;1;100001;0000,,,blank,different_from_control_cluster,blank,blank,blank,different_cp,blank,blank,blank,differs_from_codeline,blank,blank,,,,0,0,0
100421,100035,SAN DIEGO,5,4W4EAK,MT2,ROUTE NAME,0;1;100035;0005,False,1,0;1;100035;0005,0;1;100035;0005,0;1;100035;0005,0;1;100035;0005,16;1;100004;0005,0;1;100035;0005,0;0;100035;5,same_as_control_cluster,different_from_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,different_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,4EAK,4WAK,,1,1,0
100496,100035,SAN DIEGO,5,4EAK,MT2,ROUTE NAME,0;1;100031;0000,False,1,0;1;100031;0000,0;1;100031;0000,0;1;100031;0000,0;1;100031;0005,0;1;100004;0005,0;1;100031;0000,,different_from_control_cluster,different_from_control_cluster,same_as_control_cluster,blank,different_cp,different_cp,different_cp,blank,matches_codeline,matches_codeline,differs_from_codeline,blank,4EAK,,,1,0,0
100497,100035,SAN DIEGO,5,2EAK,MT1,ROUTE NAME,0;1;100031;0000,False,1,0;1;100031;0000,0;1;100031;0000,0;1;100031;0000,0;1;100031;0005,0;1;100004;0005,0;1;100031;0000,,different_from_control_cluster,different_from_control_cluster,same_as_control_cluster,blank,different_cp,different_cp,different_cp,blank,matches_codeline,matches_codeline,differs_from_codeline,blank,2EAK,,,1,0,0
100617,100035,SAN DIEGO,5,MAIN TWO,MT2,ROUTE NAME,0;1;100035;0005,False,1,0;1;100035;0005,0;1;100035;0005,0;1;100035;0005,0;1;100031;0005,0;1;100035;0005,0;1;100035;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100618,100035,SAN DIEGO,5,MAIN ONE,MT1,ROUTE NAME,0;1;100035;0005,False,1,0;1;100035;0005,0;1;100035;0005,0;1;100035;0005,0;1;100031;0005,0;1;100035;0005,0;1;100035;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100619,100035,SAN DIEGO,5,MAIN ONE,MT1,ROUTE NAME,0;1;100035;0005,False,1,0;1;100035;0005,0;1;100035;0005,0;1;100035;0005,0;1;100031;0005,0;1;100035;0005,0;1;100035;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100620,100035,SAN DIEGO,5,MAIN ONE,MT1,ROUTE NAME,0;1;100035;0005,False,1,0;1;100035;0005,0;1;100035;0005,0;1;100035;0005,0;1;100031;0005,0;1;100035;0005,0;1;100035;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100621,100035,SAN DIEGO,5,MAIN TWO,MT2,ROUTE NAME,0;1;100035;0005,False,1,0;1;100035;0005,0;1;100035;0005,0;1;100035;0005,0;1;100031;0005,0;1;100035;0005,0;1;100035;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100622,100035,SAN DIEGO,5,MAIN TWO,MT2,ROUTE NAME,0;1;100035;0005,False,1,0;1;100035;0005,0;1;100035;0005,0;1;100035;0005,0;1;100031;0005,0;1;100035;0005,0;1;100035;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
