component_family,component_uid,parent_control_point_uid,component_name,component_secondary_name,component_detail_name,component_codeline,reference_column,reference_kind,raw_reference_value,raw_reference_part,part_index,reference_format,code_line_number,code_station_number,control_point_number,expected_word_type,code_line_name,code_line_limits,station_name,control_address,indication_address,candidate_assignment_count,candidate_bits,candidate_mnemonics,candidate_long_names,candidate_examples,scope_status
switch,200299,200016,1-SWITCH,1-SWITCH,,20,RCPSControlBits,control,0;1;200016|0;1;200016|0;1;200016|0;1;200016,0;1;200016,1,code_line_station_control_point,0,1,200016,C,,,,,,0,,,,,no_scope_candidates
switch,200299,200016,1-SWITCH,1-SWITCH,,20,RCPSControlBits,control,0;1;200016|0;1;200016|0;1;200016|0;1;200016,0;1;200016,2,code_line_station_control_point,0,1,200016,C,,,,,,0,,,,,no_scope_candidates
switch,200299,200016,1-SWITCH,1-SWITCH,,20,RCPSControlBits,control,0;1;200016|0;1;200016|0;1;200016|0;1;200016,0;1;200016,3,code_line_station_control_point,0,1,200016,C,,,,,,0,,,,,no_scope_candidates
switch,200299,200016,1-SWITCH,1-SWITCH,,20,RCPSControlBits,control,0;1;200016|0;1;200016|0;1;200016|0;1;200016,0;1;200016,4,code_line_station_control_point,0,1,200016,C,,,,,,0,,,,,no_scope_candidates
switch,200299,200016,1-SWITCH,1-SWITCH,,20,RCPSIndicationBits,indication,0;1;200016|0;1;200016|0;1;200016|0;1;200016|0;1;200016,0;1;200016,1,code_line_station_control_point,0,1,200016,I,,,,,,0,,,,,no_scope_candidates
switch,200299,200016,1-SWITCH,1-SWITCH,,20,RCPSIndicationBits,indication,0;1;200016|0;1;200016|0;1;200016|0;1;200016|0;1;200016,0;1;200016,2,code_line_station_control_point,0,1,200016,I,,,,,,0,,,,,no_scope_candidates
switch,200299,200016,1-SWITCH,1-SWITCH,,20,RCPSIndicationBits,indication,0;1;200016|0;1;200016|0;1;200016|0;1;200016|0;1;200016,0;1;200016,3,code_line_station_control_point,0,1,200016,I,,,,,,0,,,,,no_scope_candidates
switch,200299,200016,1-SWITCH,1-SWITCH,,20,RCPSIndicationBits,indication,0;1;200016|0;1;200016|0;1;200016|0;1;200016|0;1;200016,0;1;200016,4,code_line_station_control_point,0,1,200016,I,,,,,,0,,,,,no_scope_candidates
switch,200299,200016,1-SWITCH,1-SWITCH,,20,RCPSIndicationBits,indication,0;1;200016|0;1;200016|0;1;200016|0;1;200016|0;1;200016,0;1;200016,5,code_line_station_control_point,0,1,200016,I,,,,,,0,,,,,no_scope_candidates
switch,200299,200016,1-SWITCH,1-SWITCH,,20,SCTL,control,2;1;200016;|0;1;200016;,2;1;200016;,1,code_line_station_control_point,2,1,200016,C,,,,,,0,,,,,no_scope_candidates
switch,200299,200016,1-SWITCH,1-SWITCH,,20,SCTL,control,2;1;200016;|0;1;200016;,0;1;200016;,2,code_line_station_control_point,0,1,200016,C,,,,,,0,,,,,no_scope_candidates
switch,200299,200016,1-SWITCH,1-SWITCH,,20,SIND,indication,2;1;200016;,2;1;200016;,1,code_line_station_control_point,2,1,200016,I,,,,,,0,,,,,no_scope_candidates
switch,200299,200016,1-SWITCH,1-SWITCH,,20,TCTL,control,0;1;200016;|0;1;200016;,0;1;200016;,1,code_line_station_control_point,0,1,200016,C,,,,,,0,,,,,no_scope_candidates
switch,200299,200016,1-SWITCH,1-SWITCH,,20,TCTL,control,0;1;200016;|0;1;200016;,0;1;200016;,2,code_line_station_control_point,0,1,200016,C,,,,,,0,,,,,no_scope_candidates
switch,200299,200016,1-SWITCH,1-SWITCH,,20,TIND,indication,0;1;200016;,0;1;200016;,1,code_line_station_control_point,0,1,200016,I,,,,,,0,,,,,no_scope_candidates
switch,200319,200017,1-SWITCH,1-SWITCH,,22,PCTL,control,1;1;200017;|0;1;200017;,1;1;200017;,1,code_line_station_control_point,1,1,200017,C,,,,,,0,,,,,no_scope_candidates
switch,200319,200017,1-SWITCH,1-SWITCH,,22,PCTL,control,1;1;200017;|0;1;200017;,0;1;200017;,2,code_line_station_control_point,0,1,200017,C,,,,,,0,,,,,no_scope_candidates
switch,200319,200017,1-SWITCH,1-SWITCH,,22,PIND,indication,1;1;200017;,1;1;200017;,1,code_line_station_control_point,1,1,200017,I,,,,,,0,,,,,no_scope_candidates
switch,200319,200017,1-SWITCH,1-SWITCH,,22,RCPSControlBits,control,0;1;200017|0;1;200017|0;1;200017|0;1;200017,0;1;200017,1,code_line_station_control_point,0,1,200017,C,,,,,,0,,,,,no_scope_candidates
switch,200319,200017,1-SWITCH,1-SWITCH,,22,RCPSControlBits,control,0;1;200017|0;1;200017|0;1;200017|0;1;200017,0;1;200017,2,code_line_station_control_point,0,1,200017,C,,,,,,0,,,,,no_scope_candidates
switch,200319,200017,1-SWITCH,1-SWITCH,,22,RCPSControlBits,control,0;1;200017|0;1;200017|0;1;200017|0;1;200017,0;1;200017,3,code_line_station_control_point,0,1,200017,C,,,,,,0,,,,,no_scope_candidates
switch,200319,200017,1-SWITCH,1-SWITCH,,22,RCPSControlBits,control,0;1;200017|0;1;200017|0;1;200017|0;1;200017,0;1;200017,4,code_line_station_control_point,0,1,200017,C,,,,,,0,,,,,no_scope_candidates
switch,200319,200017,1-SWITCH,1-SWITCH,,22,RCPSIndicationBits,indication,0;1;200017|0;1;200017|0;1;200017|0;1;200017|0;1;200017,0;1;200017,1,code_line_station_control_point,0,1,200017,I,,,,,,0,,,,,no_scope_candidates
switch,200319,200017,1-SWITCH,1-SWITCH,,22,RCPSIndicationBits,indication,0;1;200017|0;1;200017|0;1;200017|0;1;200017|0;1;200017,0;1;200017,2,code_line_station_control_point,0,1,200017,I,,,,,,0,,,,,no_scope_candidates
switch,200319,200017,1-SWITCH,1-SWITCH,,22,RCPSIndicationBits,indication,0;1;200017|0;1;200017|0;1;200017|0;1;200017|0;1;200017,0;1;200017,3,code_line_station_control_point,0,1,200017,I,,,,,,0,,,,,no_scope_candidates
switch,200319,200017,1-SWITCH,1-SWITCH,,22,RCPSIndicationBits,indication,0;1;200017|0;1;200017|0;1;200017|0;1;200017|0;1;200017,0;1;200017,4,code_line_station_control_point,0,1,200017,I,,,,,,0,,,,,no_scope_candidates
switch,200319,200017,1-SWITCH,1-SWITCH,,22,RCPSIndicationBits,indication,0;1;200017|0;1;200017|0;1;200017|0;1;200017|0;1;200017,0;1;200017,5,code_line_station_control_point,0,1,200017,I,,,,,,0,,,,,no_scope_candidates
switch,200319,200017,1-SWITCH,1-SWITCH,,22,SCTL,control,2;1;200017;|0;1;200017;,2;1;200017;,1,code_line_station_control_point,2,1,200017,C,,,,,,0,,,,,no_scope_candidates
switch,200319,200017,1-SWITCH,1-SWITCH,,22,SCTL,control,2;1;200017;|0;1;200017;,0;1;200017;,2,code_line_station_control_point,0,1,200017,C,,,,,,0,,,,,no_scope_candidates
switch,200319,200017,1-SWITCH,1-SWITCH,,22,SIND,indication,2;1;200017;,2;1;200017;,1,code_line_station_control_point,2,1,200017,I,,,,,,0,,,,,no_scope_candidates
switch,200319,200017,1-SWITCH,1-SWITCH,,22,TCTL,control,0;1;200017;|0;1;200017;,0;1;200017;,1,code_line_station_control_point,0,1,200017,C,,,,,,0,,,,,no_scope_candidates
switch,200319,200017,1-SWITCH,1-SWITCH,,22,TCTL,control,0;1;200017;|0;1;200017;,0;1;200017;,2,code_line_station_control_point,0,1,200017,C,,,,,,0,,,,,no_scope_candidates
switch,200319,200017,1-SWITCH,1-SWITCH,,22,TIND,indication,0;1;200017;,0;1;200017;,1,code_line_station_control_point,0,1,200017,I,,,,,,0,,,,,no_scope_candidates
switch,200383,200019,1-SWITCH,1-SWITCH,,24,PCTL,control,1;1;200019;|0;1;200019;,1;1;200019;,1,code_line_station_control_point,1,1,200019,C,,,,,,0,,,,,no_scope_candidates
switch,200383,200019,1-SWITCH,1-SWITCH,,24,PCTL,control,1;1;200019;|0;1;200019;,0;1;200019;,2,code_line_station_control_point,0,1,200019,C,,,,,,0,,,,,no_scope_candidates
switch,200383,200019,1-SWITCH,1-SWITCH,,24,PIND,indication,1;1;200019;,1;1;200019;,1,code_line_station_control_point,1,1,200019,I,,,,,,0,,,,,no_scope_candidates
switch,200383,200019,1-SWITCH,1-SWITCH,,24,RCPSControlBits,control,0;1;200019|0;1;200019|0;1;200019|0;1;200019,0;1;200019,1,code_line_station_control_point,0,1,200019,C,,,,,,0,,,,,no_scope_candidates
switch,200383,200019,1-SWITCH,1-SWITCH,,24,RCPSControlBits,control,0;1;200019|0;1;200019|0;1;200019|0;1;200019,0;1;200019,2,code_line_station_control_point,0,1,200019,C,,,,,,0,,,,,no_scope_candidates
switch,200383,200019,1-SWITCH,1-SWITCH,,24,RCPSControlBits,control,0;1;200019|0;1;200019|0;1;200019|0;1;200019,0;1;200019,3,code_line_station_control_point,0,1,200019,C,,,,,,0,,,,,no_scope_candidates
switch,200383,200019,1-SWITCH,1-SWITCH,,24,RCPSControlBits,control,0;1;200019|0;1;200019|0;1;200019|0;1;200019,0;1;200019,4,code_line_station_control_point,0,1,200019,C,,,,,,0,,,,,no_scope_candidates
switch,200383,200019,1-SWITCH,1-SWITCH,,24,RCPSIndicationBits,indication,0;1;200019|0;1;200019|0;1;200019|0;1;200019|0;1;200019,0;1;200019,1,code_line_station_control_point,0,1,200019,I,,,,,,0,,,,,no_scope_candidates
switch,200383,200019,1-SWITCH,1-SWITCH,,24,RCPSIndicationBits,indication,0;1;200019|0;1;200019|0;1;200019|0;1;200019|0;1;200019,0;1;200019,2,code_line_station_control_point,0,1,200019,I,,,,,,0,,,,,no_scope_candidates
switch,200383,200019,1-SWITCH,1-SWITCH,,24,RCPSIndicationBits,indication,0;1;200019|0;1;200019|0;1;200019|0;1;200019|0;1;200019,0;1;200019,3,code_line_station_control_point,0,1,200019,I,,,,,,0,,,,,no_scope_candidates
switch,200383,200019,1-SWITCH,1-SWITCH,,24,RCPSIndicationBits,indication,0;1;200019|0;1;200019|0;1;200019|0;1;200019|0;1;200019,0;1;200019,4,code_line_station_control_point,0,1,200019,I,,,,,,0,,,,,no_scope_candidates
switch,200383,200019,1-SWITCH,1-SWITCH,,24,RCPSIndicationBits,indication,0;1;200019|0;1;200019|0;1;200019|0;1;200019|0;1;200019,0;1;200019,5,code_line_station_control_point,0,1,200019,I,,,,,,0,,,,,no_scope_candidates
switch,200383,200019,1-SWITCH,1-SWITCH,,24,SCTL,control,2;1;200019;|0;1;200019;,2;1;200019;,1,code_line_station_control_point,2,1,200019,C,,,,,,0,,,,,no_scope_candidates
switch,200383,200019,1-SWITCH,1-SWITCH,,24,SCTL,control,2;1;200019;|0;1;200019;,0;1;200019;,2,code_line_station_control_point,0,1,200019,C,,,,,,0,,,,,no_scope_candidates
switch,200383,200019,1-SWITCH,1-SWITCH,,24,SIND,indication,2;1;200019;,2;1;200019;,1,code_line_station_control_point,2,1,200019,I,,,,,,0,,,,,no_scope_candidates
switch,200383,200019,1-SWITCH,1-SWITCH,,24,TCTL,control,0;1;200019;|0;1;200019;,0;1;200019;,1,code_line_station_control_point,0,1,200019,C,,,,,,0,,,,,no_scope_candidates
switch,200383,200019,1-SWITCH,1-SWITCH,,24,TCTL,control,0;1;200019;|0;1;200019;,0;1;200019;,2,code_line_station_control_point,0,1,200019,C,,,,,,0,,,,,no_scope_candidates
switch,200383,200019,1-SWITCH,1-SWITCH,,24,TIND,indication,0;1;200019;,0;1;200019;,1,code_line_station_control_point,0,1,200019,I,,,,,,0,,,,,no_scope_candidates
switch,200357,200020,1-SWITCH,1-SWITCH,,23,PCTL,control,1;1;200020;|0;1;200020;,1;1;200020;,1,code_line_station_control_point,1,1,200020,C,,,,,,0,,,,,no_scope_candidates
switch,200357,200020,1-SWITCH,1-SWITCH,,23,PCTL,control,1;1;200020;|0;1;200020;,0;1;200020;,2,code_line_station_control_point,0,1,200020,C,,,,,,0,,,,,no_scope_candidates
switch,200357,200020,1-SWITCH,1-SWITCH,,23,PIND,indication,1;1;200020;,1;1;200020;,1,code_line_station_control_point,1,1,200020,I,,,,,,0,,,,,no_scope_candidates
switch,200357,200020,1-SWITCH,1-SWITCH,,23,RCPSControlBits,control,0;1;200020|0;1;200020|0;1;200020|0;1;200020,0;1;200020,1,code_line_station_control_point,0,1,200020,C,,,,,,0,,,,,no_scope_candidates
switch,200357,200020,1-SWITCH,1-SWITCH,,23,RCPSControlBits,control,0;1;200020|0;1;200020|0;1;200020|0;1;200020,0;1;200020,2,code_line_station_control_point,0,1,200020,C,,,,,,0,,,,,no_scope_candidates
switch,200357,200020,1-SWITCH,1-SWITCH,,23,RCPSControlBits,control,0;1;200020|0;1;200020|0;1;200020|0;1;200020,0;1;200020,3,code_line_station_control_point,0,1,200020,C,,,,,,0,,,,,no_scope_candidates
switch,200357,200020,1-SWITCH,1-SWITCH,,23,RCPSControlBits,control,0;1;200020|0;1;200020|0;1;200020|0;1;200020,0;1;200020,4,code_line_station_control_point,0,1,200020,C,,,,,,0,,,,,no_scope_candidates
switch,200357,200020,1-SWITCH,1-SWITCH,,23,RCPSIndicationBits,indication,0;1;200020|0;1;200020|0;1;200020|0;1;200020|0;1;200020,0;1;200020,1,code_line_station_control_point,0,1,200020,I,,,,,,0,,,,,no_scope_candidates
switch,200357,200020,1-SWITCH,1-SWITCH,,23,RCPSIndicationBits,indication,0;1;200020|0;1;200020|0;1;200020|0;1;200020|0;1;200020,0;1;200020,2,code_line_station_control_point,0,1,200020,I,,,,,,0,,,,,no_scope_candidates
switch,200357,200020,1-SWITCH,1-SWITCH,,23,RCPSIndicationBits,indication,0;1;200020|0;1;200020|0;1;200020|0;1;200020|0;1;200020,0;1;200020,3,code_line_station_control_point,0,1,200020,I,,,,,,0,,,,,no_scope_candidates
switch,200357,200020,1-SWITCH,1-SWITCH,,23,RCPSIndicationBits,indication,0;1;200020|0;1;200020|0;1;200020|0;1;200020|0;1;200020,0;1;200020,4,code_line_station_control_point,0,1,200020,I,,,,,,0,,,,,no_scope_candidates
switch,200357,200020,1-SWITCH,1-SWITCH,,23,RCPSIndicationBits,indication,0;1;200020|0;1;200020|0;1;200020|0;1;200020|0;1;200020,0;1;200020,5,code_line_station_control_point,0,1,200020,I,,,,,,0,,,,,no_scope_candidates
switch,200357,200020,1-SWITCH,1-SWITCH,,23,SCTL,control,2;1;200020;|0;1;200020;,2;1;200020;,1,code_line_station_control_point,2,1,200020,C,,,,,,0,,,,,no_scope_candidates
switch,200357,200020,1-SWITCH,1-SWITCH,,23,SCTL,control,2;1;200020;|0;1;200020;,0;1;200020;,2,code_line_station_control_point,0,1,200020,C,,,,,,0,,,,,no_scope_candidates
switch,200357,200020,1-SWITCH,1-SWITCH,,23,SIND,indication,2;1;200020;,2;1;200020;,1,code_line_station_control_point,2,1,200020,I,,,,,,0,,,,,no_scope_candidates
switch,200357,200020,1-SWITCH,1-SWITCH,,23,TCTL,control,0;1;200020;|0;1;200020;,0;1;200020;,1,code_line_station_control_point,0,1,200020,C,,,,,,0,,,,,no_scope_candidates
switch,200357,200020,1-SWITCH,1-SWITCH,,23,TCTL,control,0;1;200020;|0;1;200020;,0;1;200020;,2,code_line_station_control_point,0,1,200020,C,,,,,,0,,,,,no_scope_candidates
switch,200357,200020,1-SWITCH,1-SWITCH,,23,TIND,indication,0;1;200020;,0;1;200020;,1,code_line_station_control_point,0,1,200020,I,,,,,,0,,,,,no_scope_candidates
switch,200427,200027,5-SWITCH,5-SWITCH,,27,PCTL,control,5;1;200027;|0;1;200027;,5;1;200027;,1,code_line_station_control_point,5,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200427,200027,5-SWITCH,5-SWITCH,,27,PCTL,control,5;1;200027;|0;1;200027;,0;1;200027;,2,code_line_station_control_point,0,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200427,200027,5-SWITCH,5-SWITCH,,27,PIND,indication,5;1;200027;,5;1;200027;,1,code_line_station_control_point,5,1,200027,I,,,,,,0,,,,,no_scope_candidates
switch,200427,200027,5-SWITCH,5-SWITCH,,27,RCPSControlBits,control,0;1;200027|0;1;200027|0;1;200027|0;1;200027,0;1;200027,1,code_line_station_control_point,0,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200427,200027,5-SWITCH,5-SWITCH,,27,RCPSControlBits,control,0;1;200027|0;1;200027|0;1;200027|0;1;200027,0;1;200027,2,code_line_station_control_point,0,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200427,200027,5-SWITCH,5-SWITCH,,27,RCPSControlBits,control,0;1;200027|0;1;200027|0;1;200027|0;1;200027,0;1;200027,3,code_line_station_control_point,0,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200427,200027,5-SWITCH,5-SWITCH,,27,RCPSControlBits,control,0;1;200027|0;1;200027|0;1;200027|0;1;200027,0;1;200027,4,code_line_station_control_point,0,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200427,200027,5-SWITCH,5-SWITCH,,27,RCPSIndicationBits,indication,0;1;200027|0;1;200027|0;1;200027|0;1;200027|0;1;200027,0;1;200027,1,code_line_station_control_point,0,1,200027,I,,,,,,0,,,,,no_scope_candidates
switch,200427,200027,5-SWITCH,5-SWITCH,,27,RCPSIndicationBits,indication,0;1;200027|0;1;200027|0;1;200027|0;1;200027|0;1;200027,0;1;200027,2,code_line_station_control_point,0,1,200027,I,,,,,,0,,,,,no_scope_candidates
switch,200427,200027,5-SWITCH,5-SWITCH,,27,RCPSIndicationBits,indication,0;1;200027|0;1;200027|0;1;200027|0;1;200027|0;1;200027,0;1;200027,3,code_line_station_control_point,0,1,200027,I,,,,,,0,,,,,no_scope_candidates
switch,200427,200027,5-SWITCH,5-SWITCH,,27,RCPSIndicationBits,indication,0;1;200027|0;1;200027|0;1;200027|0;1;200027|0;1;200027,0;1;200027,4,code_line_station_control_point,0,1,200027,I,,,,,,0,,,,,no_scope_candidates
switch,200427,200027,5-SWITCH,5-SWITCH,,27,RCPSIndicationBits,indication,0;1;200027|0;1;200027|0;1;200027|0;1;200027|0;1;200027,0;1;200027,5,code_line_station_control_point,0,1,200027,I,,,,,,0,,,,,no_scope_candidates
switch,200427,200027,5-SWITCH,5-SWITCH,,27,SCTL,control,6;1;200027;|0;1;200027;,6;1;200027;,1,code_line_station_control_point,6,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200427,200027,5-SWITCH,5-SWITCH,,27,SCTL,control,6;1;200027;|0;1;200027;,0;1;200027;,2,code_line_station_control_point,0,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200427,200027,5-SWITCH,5-SWITCH,,27,SIND,indication,6;1;200027;,6;1;200027;,1,code_line_station_control_point,6,1,200027,I,,,,,,0,,,,,no_scope_candidates
switch,200427,200027,5-SWITCH,5-SWITCH,,27,TCTL,control,17;1;200027;|0;1;200027;,17;1;200027;,1,code_line_station_control_point,17,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200427,200027,5-SWITCH,5-SWITCH,,27,TCTL,control,17;1;200027;|0;1;200027;,0;1;200027;,2,code_line_station_control_point,0,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200427,200027,5-SWITCH,5-SWITCH,,27,TIND,indication,0;1;200027;,0;1;200027;,1,code_line_station_control_point,0,1,200027,I,,,,,,0,,,,,no_scope_candidates
switch,200438,200027,3-SWITCH,3-SWITCH,,27,PCTL,control,3;1;200027;|0;1;200027;,3;1;200027;,1,code_line_station_control_point,3,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200438,200027,3-SWITCH,3-SWITCH,,27,PCTL,control,3;1;200027;|0;1;200027;,0;1;200027;,2,code_line_station_control_point,0,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200438,200027,3-SWITCH,3-SWITCH,,27,PIND,indication,3;1;200027;,3;1;200027;,1,code_line_station_control_point,3,1,200027,I,,,,,,0,,,,,no_scope_candidates
switch,200438,200027,3-SWITCH,3-SWITCH,,27,RCPSControlBits,control,0;1;200027|0;1;200027|0;1;200027|0;1;200027,0;1;200027,1,code_line_station_control_point,0,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200438,200027,3-SWITCH,3-SWITCH,,27,RCPSControlBits,control,0;1;200027|0;1;200027|0;1;200027|0;1;200027,0;1;200027,2,code_line_station_control_point,0,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200438,200027,3-SWITCH,3-SWITCH,,27,RCPSControlBits,control,0;1;200027|0;1;200027|0;1;200027|0;1;200027,0;1;200027,3,code_line_station_control_point,0,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200438,200027,3-SWITCH,3-SWITCH,,27,RCPSControlBits,control,0;1;200027|0;1;200027|0;1;200027|0;1;200027,0;1;200027,4,code_line_station_control_point,0,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200438,200027,3-SWITCH,3-SWITCH,,27,RCPSIndicationBits,indication,0;1;200027|0;1;200027|0;1;200027|0;1;200027|0;1;200027,0;1;200027,1,code_line_station_control_point,0,1,200027,I,,,,,,0,,,,,no_scope_candidates
switch,200438,200027,3-SWITCH,3-SWITCH,,27,RCPSIndicationBits,indication,0;1;200027|0;1;200027|0;1;200027|0;1;200027|0;1;200027,0;1;200027,2,code_line_station_control_point,0,1,200027,I,,,,,,0,,,,,no_scope_candidates
switch,200438,200027,3-SWITCH,3-SWITCH,,27,RCPSIndicationBits,indication,0;1;200027|0;1;200027|0;1;200027|0;1;200027|0;1;200027,0;1;200027,3,code_line_station_control_point,0,1,200027,I,,,,,,0,,,,,no_scope_candidates
switch,200438,200027,3-SWITCH,3-SWITCH,,27,RCPSIndicationBits,indication,0;1;200027|0;1;200027|0;1;200027|0;1;200027|0;1;200027,0;1;200027,4,code_line_station_control_point,0,1,200027,I,,,,,,0,,,,,no_scope_candidates
switch,200438,200027,3-SWITCH,3-SWITCH,,27,RCPSIndicationBits,indication,0;1;200027|0;1;200027|0;1;200027|0;1;200027|0;1;200027,0;1;200027,5,code_line_station_control_point,0,1,200027,I,,,,,,0,,,,,no_scope_candidates
switch,200438,200027,3-SWITCH,3-SWITCH,,27,SCTL,control,4;1;200027;|0;1;200027;,4;1;200027;,1,code_line_station_control_point,4,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200438,200027,3-SWITCH,3-SWITCH,,27,SCTL,control,4;1;200027;|0;1;200027;,0;1;200027;,2,code_line_station_control_point,0,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200438,200027,3-SWITCH,3-SWITCH,,27,SIND,indication,4;1;200027;,4;1;200027;,1,code_line_station_control_point,4,1,200027,I,,,,,,0,,,,,no_scope_candidates
switch,200438,200027,3-SWITCH,3-SWITCH,,27,TCTL,control,0;1;200027;|0;1;200027;,0;1;200027;,1,code_line_station_control_point,0,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200438,200027,3-SWITCH,3-SWITCH,,27,TCTL,control,0;1;200027;|0;1;200027;,0;1;200027;,2,code_line_station_control_point,0,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200438,200027,3-SWITCH,3-SWITCH,,27,TIND,indication,0;1;200027;,0;1;200027;,1,code_line_station_control_point,0,1,200027,I,,,,,,0,,,,,no_scope_candidates
switch,200449,200027,DERAIL,5-SWITCH,,27,PCTL,control,0;1;200027;|0;1;200027;,0;1;200027;,1,code_line_station_control_point,0,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200449,200027,DERAIL,5-SWITCH,,27,PCTL,control,0;1;200027;|0;1;200027;,0;1;200027;,2,code_line_station_control_point,0,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200449,200027,DERAIL,5-SWITCH,,27,PIND,indication,6;1;200027;,6;1;200027;,1,code_line_station_control_point,6,1,200027,I,,,,,,0,,,,,no_scope_candidates
switch,200449,200027,DERAIL,5-SWITCH,,27,RCPSControlBits,control,0;1;200027|0;1;200027|0;1;200027|0;1;200027,0;1;200027,1,code_line_station_control_point,0,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200449,200027,DERAIL,5-SWITCH,,27,RCPSControlBits,control,0;1;200027|0;1;200027|0;1;200027|0;1;200027,0;1;200027,2,code_line_station_control_point,0,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200449,200027,DERAIL,5-SWITCH,,27,RCPSControlBits,control,0;1;200027|0;1;200027|0;1;200027|0;1;200027,0;1;200027,3,code_line_station_control_point,0,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200449,200027,DERAIL,5-SWITCH,,27,RCPSControlBits,control,0;1;200027|0;1;200027|0;1;200027|0;1;200027,0;1;200027,4,code_line_station_control_point,0,1,200027,C,,,,,,0,,,,,no_scope_candidates
switch,200449,200027,DERAIL,5-SWITCH,,27,RCPSIndicationBits,indication,0;1;200027|0;1;200027|0;1;200027|0;1;200027|0;1;200027,0;1;200027,1,code_line_station_control_point,0,1,200027,I,,,,,,0,,,,,no_scope_candidates
