component_family,component_uid,parent_control_point_uid,component_name,component_secondary_name,component_detail_name,component_codeline,reference_column,reference_kind,raw_reference_value,raw_reference_part,part_index,reference_format,code_line_number,code_station_number,control_point_number,bit_position,token_1,token_2,token_3,token_4,expected_word_type,resolved_code_line_number,resolved_code_station_number,resolved_control_point_number,resolved_bp_assignment,resolved_word_type,resolved_mnemonic,resolved_long_name,resolved_bit_type,resolved_assignment_uid,match_status,resolution_method,is_default_zero_reference
signal,200476,200026,1W-SIGNAL,1W-SIGNAL,,26,BlockIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,200476,200026,1W-SIGNAL,1W-SIGNAL,,26,CallOnBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200476,200026,1W-SIGNAL,1W-SIGNAL,,26,FleetControlBit,control,0;1;200026;0026,0;1;200026;0026,1,code_line_station_control_point_bit,0,1,200026,26,0,1,200026,0026,C,,,,,,,,,,unresolved,,False
signal,200476,200026,1W-SIGNAL,1W-SIGNAL,,26,InTimeBit,indication,5;1;200026,5;1;200026,1,code_line_station_control_point,5,1,200026,,5,1,200026,,I,26,1,200026,5,I,TEK,SIGNAL INTIME INDICATION,None,CE245299-8C7C-4C9D-AA95-23F9B2149F82,resolved,inferred_bp_assignment_station_control_point_via_unique_cp_line,False
signal,200476,200026,1W-SIGNAL,1W-SIGNAL,,26,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200476,200026,1W-SIGNAL,1W-SIGNAL,,26,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,2,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200476,200026,1W-SIGNAL,1W-SIGNAL,,26,JointControlAuthorizationIndBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200476,200026,1W-SIGNAL,1W-SIGNAL,,26,NearSideSignaBitlIndication,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,200476,200026,1W-SIGNAL,1W-SIGNAL,,26,NearSideSignalBitControl,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200476,200026,1W-SIGNAL,1W-SIGNAL,,26,PCTL,control,4;1;200026;0026|0;1;200026;0026,4;1;200026;0026,1,code_line_station_control_point_bit,4,1,200026,26,4,1,200026,0026,C,26,1,200026,4,C,WGHS,WESTBOUND SIGNAL CONTROL,None,D119F54A-3ACA-4FA6-8B01-EE3AA6892DDB,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,200476,200026,1W-SIGNAL,1W-SIGNAL,,26,PCTL,control,4;1;200026;0026|0;1;200026;0026,0;1;200026;0026,2,code_line_station_control_point_bit,0,1,200026,26,0,1,200026,0026,C,,,,,,,,,,unresolved,,False
signal,200476,200026,1W-SIGNAL,1W-SIGNAL,,26,PIND,indication,4;1;200026;0026,4;1;200026;0026,1,code_line_station_control_point_bit,4,1,200026,26,4,1,200026,0026,I,26,1,200026,4,I,WGK,WESTBOUND SIGNAL INDICATION,None,0C3FC591-7577-47F2-9D27-BC82F8B39024,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,200476,200026,1W-SIGNAL,1W-SIGNAL,,26,SCTL,control,0;1;200026;0026|0;1;200026;0026,0;1;200026;0026,1,code_line_station_control_point_bit,0,1,200026,26,0,1,200026,0026,C,,,,,,,,,,unresolved,,False
signal,200476,200026,1W-SIGNAL,1W-SIGNAL,,26,SCTL,control,0;1;200026;0026|0;1;200026;0026,0;1;200026;0026,2,code_line_station_control_point_bit,0,1,200026,26,0,1,200026,0026,C,,,,,,,,,,unresolved,,False
signal,200476,200026,1W-SIGNAL,1W-SIGNAL,,26,SIND,indication,0;1;200026;0026,0;1;200026;0026,1,code_line_station_control_point_bit,0,1,200026,26,0,1,200026,0026,I,,,,,,,,,,unresolved,,False
signal,200476,200026,1W-SIGNAL,1W-SIGNAL,,26,TCTL,control,0;1;200026;0026|0;1;200026;0026,0;1;200026;0026,1,code_line_station_control_point_bit,0,1,200026,26,0,1,200026,0026,C,,,,,,,,,,unresolved,,False
signal,200476,200026,1W-SIGNAL,1W-SIGNAL,,26,TCTL,control,0;1;200026;0026|0;1;200026;0026,0;1;200026;0026,2,code_line_station_control_point_bit,0,1,200026,26,0,1,200026,0026,C,,,,,,,,,,unresolved,,False
signal,200476,200026,1W-SIGNAL,1W-SIGNAL,,26,TIND,indication,0;1;200026;0026,0;1;200026;0026,1,code_line_station_control_point_bit,0,1,200026,26,0,1,200026,0026,I,,,,,,,,,,unresolved,,False
signal,200428,200027,E-SIGNAL,E-SIGNAL,,27,BlockIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,200428,200027,E-SIGNAL,E-SIGNAL,,27,CallOnBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200428,200027,E-SIGNAL,E-SIGNAL,,27,FleetControlBit,control,0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200428,200027,E-SIGNAL,E-SIGNAL,,27,InTimeBit,indication,23;1;200027,23;1;200027,1,code_line_station_control_point,23,1,200027,,23,1,200027,,I,27,1,200027,23,I,TEK,SIGNAL INTIME INDICATION,None,B4F31BF6-76DB-4FB8-A668-780F0C98D684,resolved,inferred_bp_assignment_station_control_point_via_unique_cp_line,False
signal,200428,200027,E-SIGNAL,E-SIGNAL,,27,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200428,200027,E-SIGNAL,E-SIGNAL,,27,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,2,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200428,200027,E-SIGNAL,E-SIGNAL,,27,JointControlAuthorizationIndBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200428,200027,E-SIGNAL,E-SIGNAL,,27,NearSideSignaBitlIndication,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,200428,200027,E-SIGNAL,E-SIGNAL,,27,NearSideSignalBitControl,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200428,200027,E-SIGNAL,E-SIGNAL,,27,PCTL,control,15;1;200027;0027|0;1;200027;0027,15;1;200027;0027,1,code_line_station_control_point_bit,15,1,200027,27,15,1,200027,0027,C,27,1,200027,15,C,EGHS,EASTBOUND SIGNAL CONTROL,None,899C6A92-08C4-43DA-B993-8C1D5E6A01D2,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,200428,200027,E-SIGNAL,E-SIGNAL,,27,PCTL,control,15;1;200027;0027|0;1;200027;0027,0;1;200027;0027,2,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200428,200027,E-SIGNAL,E-SIGNAL,,27,PIND,indication,15;1;200027;0027,15;1;200027;0027,1,code_line_station_control_point_bit,15,1,200027,27,15,1,200027,0027,I,27,1,200027,15,I,EGK,EASTBOUND SIGNAL INDICATION,None,9E685B4C-19F5-4049-9F1B-D345767D57FF,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,200428,200027,E-SIGNAL,E-SIGNAL,,27,SCTL,control,0;1;200027;0027|0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200428,200027,E-SIGNAL,E-SIGNAL,,27,SCTL,control,0;1;200027;0027|0;1;200027;0027,0;1;200027;0027,2,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200428,200027,E-SIGNAL,E-SIGNAL,,27,SIND,indication,0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,I,,,,,,,,,,unresolved,,False
signal,200428,200027,E-SIGNAL,E-SIGNAL,,27,TCTL,control,0;1;200027;0027|0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200428,200027,E-SIGNAL,E-SIGNAL,,27,TCTL,control,0;1;200027;0027|0;1;200027;0027,0;1;200027;0027,2,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200428,200027,E-SIGNAL,E-SIGNAL,,27,TIND,indication,0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,I,,,,,,,,,,unresolved,,False
signal,200430,200027,E-SIGNAL,E-SIGNAL,,27,BlockIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,200430,200027,E-SIGNAL,E-SIGNAL,,27,CallOnBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200430,200027,E-SIGNAL,E-SIGNAL,,27,FleetControlBit,control,0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200430,200027,E-SIGNAL,E-SIGNAL,,27,InTimeBit,indication,23;1;200027,23;1;200027,1,code_line_station_control_point,23,1,200027,,23,1,200027,,I,27,1,200027,23,I,TEK,SIGNAL INTIME INDICATION,None,B4F31BF6-76DB-4FB8-A668-780F0C98D684,resolved,inferred_bp_assignment_station_control_point_via_unique_cp_line,False
signal,200430,200027,E-SIGNAL,E-SIGNAL,,27,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200430,200027,E-SIGNAL,E-SIGNAL,,27,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,2,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200430,200027,E-SIGNAL,E-SIGNAL,,27,JointControlAuthorizationIndBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200430,200027,E-SIGNAL,E-SIGNAL,,27,NearSideSignaBitlIndication,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,200430,200027,E-SIGNAL,E-SIGNAL,,27,NearSideSignalBitControl,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200430,200027,E-SIGNAL,E-SIGNAL,,27,PCTL,control,15;1;200027;0027|0;1;200027;0027,15;1;200027;0027,1,code_line_station_control_point_bit,15,1,200027,27,15,1,200027,0027,C,27,1,200027,15,C,EGHS,EASTBOUND SIGNAL CONTROL,None,899C6A92-08C4-43DA-B993-8C1D5E6A01D2,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,200430,200027,E-SIGNAL,E-SIGNAL,,27,PCTL,control,15;1;200027;0027|0;1;200027;0027,0;1;200027;0027,2,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200430,200027,E-SIGNAL,E-SIGNAL,,27,PIND,indication,15;1;200027;0027,15;1;200027;0027,1,code_line_station_control_point_bit,15,1,200027,27,15,1,200027,0027,I,27,1,200027,15,I,EGK,EASTBOUND SIGNAL INDICATION,None,9E685B4C-19F5-4049-9F1B-D345767D57FF,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,200430,200027,E-SIGNAL,E-SIGNAL,,27,SCTL,control,0;1;200027;0027|0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200430,200027,E-SIGNAL,E-SIGNAL,,27,SCTL,control,0;1;200027;0027|0;1;200027;0027,0;1;200027;0027,2,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200430,200027,E-SIGNAL,E-SIGNAL,,27,SIND,indication,0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,I,,,,,,,,,,unresolved,,False
signal,200430,200027,E-SIGNAL,E-SIGNAL,,27,TCTL,control,0;1;200027;0027|0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200430,200027,E-SIGNAL,E-SIGNAL,,27,TCTL,control,0;1;200027;0027|0;1;200027;0027,0;1;200027;0027,2,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200430,200027,E-SIGNAL,E-SIGNAL,,27,TIND,indication,0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,I,,,,,,,,,,unresolved,,False
signal,200452,200027,1E-SIGNAL,1E-SIGNAL,,27,BlockIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,200452,200027,1E-SIGNAL,1E-SIGNAL,,27,CallOnBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200452,200027,1E-SIGNAL,1E-SIGNAL,,27,FleetControlBit,control,0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200452,200027,1E-SIGNAL,1E-SIGNAL,,27,InTimeBit,indication,23;1;200027,23;1;200027,1,code_line_station_control_point,23,1,200027,,23,1,200027,,I,27,1,200027,23,I,TEK,SIGNAL INTIME INDICATION,None,B4F31BF6-76DB-4FB8-A668-780F0C98D684,resolved,inferred_bp_assignment_station_control_point_via_unique_cp_line,False
signal,200452,200027,1E-SIGNAL,1E-SIGNAL,,27,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200452,200027,1E-SIGNAL,1E-SIGNAL,,27,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,2,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200452,200027,1E-SIGNAL,1E-SIGNAL,,27,JointControlAuthorizationIndBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200452,200027,1E-SIGNAL,1E-SIGNAL,,27,NearSideSignaBitlIndication,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,200452,200027,1E-SIGNAL,1E-SIGNAL,,27,NearSideSignalBitControl,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200452,200027,1E-SIGNAL,1E-SIGNAL,,27,PCTL,control,15;1;200027;0027|0;1;200027;0027,15;1;200027;0027,1,code_line_station_control_point_bit,15,1,200027,27,15,1,200027,0027,C,27,1,200027,15,C,EGHS,EASTBOUND SIGNAL CONTROL,None,899C6A92-08C4-43DA-B993-8C1D5E6A01D2,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,200452,200027,1E-SIGNAL,1E-SIGNAL,,27,PCTL,control,15;1;200027;0027|0;1;200027;0027,0;1;200027;0027,2,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200452,200027,1E-SIGNAL,1E-SIGNAL,,27,PIND,indication,15;1;200027;0027,15;1;200027;0027,1,code_line_station_control_point_bit,15,1,200027,27,15,1,200027,0027,I,27,1,200027,15,I,EGK,EASTBOUND SIGNAL INDICATION,None,9E685B4C-19F5-4049-9F1B-D345767D57FF,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,200452,200027,1E-SIGNAL,1E-SIGNAL,,27,SCTL,control,0;1;200027;0027|0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200452,200027,1E-SIGNAL,1E-SIGNAL,,27,SCTL,control,0;1;200027;0027|0;1;200027;0027,0;1;200027;0027,2,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200452,200027,1E-SIGNAL,1E-SIGNAL,,27,SIND,indication,0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,I,,,,,,,,,,unresolved,,False
signal,200452,200027,1E-SIGNAL,1E-SIGNAL,,27,TCTL,control,0;1;200027;0027|0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200452,200027,1E-SIGNAL,1E-SIGNAL,,27,TCTL,control,0;1;200027;0027|0;1;200027;0027,0;1;200027;0027,2,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200452,200027,1E-SIGNAL,1E-SIGNAL,,27,TIND,indication,0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,I,,,,,,,,,,unresolved,,False
signal,200453,200027,1E-SIGNAL,1E-SIGNAL,,27,BlockIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,200453,200027,1E-SIGNAL,1E-SIGNAL,,27,CallOnBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200453,200027,1E-SIGNAL,1E-SIGNAL,,27,FleetControlBit,control,0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200453,200027,1E-SIGNAL,1E-SIGNAL,,27,InTimeBit,indication,23;1;200027,23;1;200027,1,code_line_station_control_point,23,1,200027,,23,1,200027,,I,27,1,200027,23,I,TEK,SIGNAL INTIME INDICATION,None,B4F31BF6-76DB-4FB8-A668-780F0C98D684,resolved,inferred_bp_assignment_station_control_point_via_unique_cp_line,False
signal,200453,200027,1E-SIGNAL,1E-SIGNAL,,27,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200453,200027,1E-SIGNAL,1E-SIGNAL,,27,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,2,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200453,200027,1E-SIGNAL,1E-SIGNAL,,27,JointControlAuthorizationIndBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200453,200027,1E-SIGNAL,1E-SIGNAL,,27,NearSideSignaBitlIndication,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,200453,200027,1E-SIGNAL,1E-SIGNAL,,27,NearSideSignalBitControl,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200453,200027,1E-SIGNAL,1E-SIGNAL,,27,PCTL,control,15;1;200027;0027|0;1;200027;0027,15;1;200027;0027,1,code_line_station_control_point_bit,15,1,200027,27,15,1,200027,0027,C,27,1,200027,15,C,EGHS,EASTBOUND SIGNAL CONTROL,None,899C6A92-08C4-43DA-B993-8C1D5E6A01D2,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,200453,200027,1E-SIGNAL,1E-SIGNAL,,27,PCTL,control,15;1;200027;0027|0;1;200027;0027,0;1;200027;0027,2,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200453,200027,1E-SIGNAL,1E-SIGNAL,,27,PIND,indication,15;1;200027;0027,15;1;200027;0027,1,code_line_station_control_point_bit,15,1,200027,27,15,1,200027,0027,I,27,1,200027,15,I,EGK,EASTBOUND SIGNAL INDICATION,None,9E685B4C-19F5-4049-9F1B-D345767D57FF,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,200453,200027,1E-SIGNAL,1E-SIGNAL,,27,SCTL,control,0;1;200027;0027|0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200453,200027,1E-SIGNAL,1E-SIGNAL,,27,SCTL,control,0;1;200027;0027|0;1;200027;0027,0;1;200027;0027,2,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200453,200027,1E-SIGNAL,1E-SIGNAL,,27,SIND,indication,0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,I,,,,,,,,,,unresolved,,False
signal,200453,200027,1E-SIGNAL,1E-SIGNAL,,27,TCTL,control,0;1;200027;0027|0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200453,200027,1E-SIGNAL,1E-SIGNAL,,27,TCTL,control,0;1;200027;0027|0;1;200027;0027,0;1;200027;0027,2,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200453,200027,1E-SIGNAL,1E-SIGNAL,,27,TIND,indication,0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,I,,,,,,,,,,unresolved,,False
signal,200463,200027,W-SIGNAL,W-SIGNAL,,27,BlockIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,200463,200027,W-SIGNAL,W-SIGNAL,,27,CallOnBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200463,200027,W-SIGNAL,W-SIGNAL,,27,FleetControlBit,control,0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200463,200027,W-SIGNAL,W-SIGNAL,,27,InTimeBit,indication,23;1;200027,23;1;200027,1,code_line_station_control_point,23,1,200027,,23,1,200027,,I,27,1,200027,23,I,TEK,SIGNAL INTIME INDICATION,None,B4F31BF6-76DB-4FB8-A668-780F0C98D684,resolved,inferred_bp_assignment_station_control_point_via_unique_cp_line,False
signal,200463,200027,W-SIGNAL,W-SIGNAL,,27,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200463,200027,W-SIGNAL,W-SIGNAL,,27,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,2,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200463,200027,W-SIGNAL,W-SIGNAL,,27,JointControlAuthorizationIndBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200463,200027,W-SIGNAL,W-SIGNAL,,27,NearSideSignaBitlIndication,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,200463,200027,W-SIGNAL,W-SIGNAL,,27,NearSideSignalBitControl,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200463,200027,W-SIGNAL,W-SIGNAL,,27,PCTL,control,16;1;200027;0027|0;1;200027;0027,16;1;200027;0027,1,code_line_station_control_point_bit,16,1,200027,27,16,1,200027,0027,C,27,1,200027,16,C,WGHS,WESTBOUND SIGNAL CONTROL,None,7BD435BB-7FCB-47C3-B4A7-44E01F413ED7,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,200463,200027,W-SIGNAL,W-SIGNAL,,27,PCTL,control,16;1;200027;0027|0;1;200027;0027,0;1;200027;0027,2,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200463,200027,W-SIGNAL,W-SIGNAL,,27,PIND,indication,16;1;200027;0027,16;1;200027;0027,1,code_line_station_control_point_bit,16,1,200027,27,16,1,200027,0027,I,27,1,200027,16,I,WGK,WESTBOUND SIGNAL INDICATION,None,AA4B3A66-77E4-47B7-BEEB-FC8BFE96F101,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,200463,200027,W-SIGNAL,W-SIGNAL,,27,SCTL,control,0;1;200027;0027|0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200463,200027,W-SIGNAL,W-SIGNAL,,27,SCTL,control,0;1;200027;0027|0;1;200027;0027,0;1;200027;0027,2,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200463,200027,W-SIGNAL,W-SIGNAL,,27,SIND,indication,0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,I,,,,,,,,,,unresolved,,False
signal,200463,200027,W-SIGNAL,W-SIGNAL,,27,TCTL,control,0;1;200027;0027|0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200463,200027,W-SIGNAL,W-SIGNAL,,27,TCTL,control,0;1;200027;0027|0;1;200027;0027,0;1;200027;0027,2,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
signal,200463,200027,W-SIGNAL,W-SIGNAL,,27,TIND,indication,0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,I,,,,,,,,,,unresolved,,False
signal,200464,200027,W-SIGNAL,W-SIGNAL,,27,BlockIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,200464,200027,W-SIGNAL,W-SIGNAL,,27,CallOnBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,200464,200027,W-SIGNAL,W-SIGNAL,,27,FleetControlBit,control,0;1;200027;0027,0;1;200027;0027,1,code_line_station_control_point_bit,0,1,200027,27,0,1,200027,0027,C,,,,,,,,,,unresolved,,False
